cell_id,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,v10_building_area_m2,v10_building_density,v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,lat,lon,land_use_hint,road_fraction,gvi_percent,tree_canopy_fraction,ndvi_mean,shade_fraction,svf,building_density,mean_building_height_m,max_building_height_m
TP_0557,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,253,1012.0,0.10119999999880899,0.8988,1.012,10.0,10.0,10.0,10.0,10.0,10000.000000117689,1012.0,0.10119999999880899,-0.10119999999999996,10.0,10.0,10.0,10.0,1.343202255277833,103.8445505856446,civic_institutional,0.2823153010722651,17.464832508715805,0.0,0.5081073890825735,0.4713092148303985,0.4810988306999206,0.0,7.886505014009637,6.6
TP_0558,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1122,4488.0,0.44879999999998366,0.5512,5.6144,21.0,12.509803921568627,21.0,10.0,21.0,10000.000000000364,4488.0,0.44879999999998366,-0.4488,12.509803921568627,21.0,10.0,21.0,1.3432022509612351,103.84544914616566,commercial,0.0,3.938004649928961,0.0,0.2075112144428658,0.1867943108081817,0.7387519478797913,0.0,8.309451780887319,19.8
TP_0559,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,651,2604.0,0.26040000000125996,0.7396,4.408,21.0,16.927803379416282,21.0,21.0,21.0,9999.999999951615,2604.0,0.26040000000125996,-0.26039999999999996,16.927803379416282,21.0,21.0,21.0,1.3432022463121709,103.84634770668372,commercial,0.0,8.484886351453108,0.0,0.3085530300322913,0.2403383255004882,0.687491238117218,0.0,13.43098745195192,19.8
TP_0560,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,615,2460.0,0.246000000000443,0.754,5.166,21.0,21.0,21.0,21.0,21.0,9999.999999981992,2460.0,0.246000000000443,-0.246,21.0,21.0,21.0,21.0,1.3432022413306404,103.84724626719854,commercial,0.0,6.248871804989961,0.0,0.2588638178886658,0.2005406022071838,0.7324808835983276,0.0,19.13288247786463,19.8
TP_0561,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1547,6188.0,0.618800000003872,0.3812,12.376,20.0,20.0,20.0,20.0,20.0,9999.999999937427,6188.0,0.618800000003872,-0.6188,20.0,20.0,20.0,20.0,1.3432022360166438,103.84814482770992,commercial,0.0094885475775749,1.844611326148878,0.0,0.1609913628033084,0.0375251471996307,0.9058200120925904,0.0,22.008702614921923,19.8
TP_0562,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1593,6372.0,0.6371999999934513,0.3628,12.744,20.0,20.0,20.0,20.0,20.0,10000.000000102773,6372.0,0.6371999999934513,-0.6372,20.0,20.0,20.0,20.0,1.3432022303701814,103.84904338821764,commercial,0.0131041370355477,3.1200145786557987,0.0,0.1893336573034622,0.182969719171524,0.7548614144325256,0.0,21.730606553107496,19.8
TP_0563,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,715,2860.0,0.28600000000033815,0.714,5.1276,21.0,17.928671328671328,21.0,21.0,21.0,9999.999999988177,2860.0,0.28600000000033815,-0.28600000000000003,17.928671328671328,21.0,21.0,21.0,1.3432022243912531,103.84994194872148,commercial,0.0999063776003966,10.66388163342874,0.0,0.3569751474095275,0.4355578124523163,0.5026995539665222,0.0,20.50907175142405,19.8
TP_0564,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,812,3248.0,0.32479999999959824,0.6752,5.0272,21.0,15.47783251231527,21.0,12.0,21.0,10000.00000001237,3248.0,0.32479999999959824,-0.3248,15.47783251231527,21.0,12.0,21.0,1.343202218079859,103.85084050922116,commercial,0.2474620111541663,1.9136072073293235,0.0,0.1625246046073183,0.0,0.9539527297019958,0.0,19.10489347152413,19.8
TP_0565,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,830,3320.0,0.3320000000035268,0.6679999999999999,3.4288,12.0,10.327710843373493,12.0,10.0,12.0,9999.999999893771,3320.0,0.3320000000035268,-0.3320000000000001,10.327710843373493,12.0,10.0,12.0,1.3432022114359992,103.85173906971652,transport,0.4077691311094221,4.277568096432297,0.0,0.2150570688096066,0.0162405725568532,0.926755666732788,0.0,17.16266675164459,6.6
TP_0566,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,171,684.0,0.06839999999959066,0.9316,0.8016,12.0,11.719298245614034,12.0,12.0,12.0,10000.000000059845,684.0,0.06839999999959066,-0.06840000000000002,11.719298245614034,12.0,12.0,12.0,1.3432022044596732,103.85263763020734,transport,0.8198800531346122,14.103822315664244,0.0,0.4334182736814276,0.4001389443874359,0.5408383011817932,0.0,16.674014550039107,6.6
TP_0567,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000084765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021971508812,103.85353619069336,transport,0.9319207910033638,15.017802511624026,0.0212774310053782,0.4537289447027561,0.5298624038696289,0.3965601921081543,0.0,18.11815989385789,6.6
TP_0568,2500,14,56.0,0.005600000000056025,0.9944,0.39928001708984373,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,2500,14,56.0,0.005600000000056025,0.9944,0.39928001708984373,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,71.30000305175781,9999.999999899956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021895096236,103.8544347511744,transport,0.7755646639624031,14.6820533779214,0.0,0.4462678528426978,0.351713627576828,0.524139404296875,0.0078998754959781,19.912954857904225,7.147461371871287
TP_0569,2500,116,464.0,0.046400000000036294,0.9536,3.022720063781738,71.30000305175781,65.14482896081333,71.30000305175781,71.30000305175781,71.30000305175781,2500,116,464.0,0.046400000000036294,0.9536,3.022720063781738,71.30000305175781,65.14482896081333,71.30000305175781,71.30000305175781,71.30000305175781,9999.999999992178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021815359,103.85533331165018,transport,0.5603248493489882,9.704478134491316,0.0,0.3356550696553625,0.1989369690418243,0.6325054168701172,0.0511452401023183,20.448154728059333,10.144365139090658
TP_0570,2500,114,456.0,0.045599999999659094,0.9544,2.4784799560546875,57.29999923706055,54.352630615234375,57.29999923706055,57.29999923706055,57.29999923706055,2500,114,456.0,0.045599999999659094,0.9544,2.4784799560546875,57.29999923706055,54.352630615234375,57.29999923706055,57.29999923706055,57.29999923706055,10000.00000007476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021732297108,103.85623187212052,transport,0.6477023587904578,9.030018638941836,0.0,0.3206670808653741,0.2531553506851196,0.6074718832969666,0.0552750257437901,19.5643937509507,10.430559284044657
TP_0571,2500,34,136.0,0.013599999999964625,0.9864,0.6269599792480469,46.099998474121094,46.099998474121094,46.099998474121094,46.099998474121094,46.099998474121094,2500,34,136.0,0.013599999999964625,0.9864,0.6269599792480469,46.099998474121094,46.099998474121094,46.099998474121094,46.099998474121094,46.099998474121094,10000.000000026012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021645910552,103.8571304325852,transport,0.6722705885220026,9.37750383419936,0.0,0.3283889740933191,0.2467651814222335,0.6843370199203491,0.0146802598685995,18.092425297028456,7.617342008893945
TP_0572,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,45,180.0,0.01800000000015847,0.982,0.27,15.0,15.0,15.0,15.0,15.0,9999.999999911961,180.0,0.01800000000015847,-0.018000000000000016,15.0,15.0,15.0,15.0,1.3432021556199345,103.85802899304396,transport,0.5178541153703705,3.57413986638644,0.0,0.1994253303641431,0.0595302991569042,0.906849205493927,0.0,16.86612491458654,6.6
TP_0573,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,447,1788.0,0.17879999999988616,0.8212,2.682,15.0,15.0,15.0,15.0,15.0,10000.000000006366,1788.0,0.17879999999988616,-0.17879999999999996,15.0,15.0,15.0,15.0,1.3432021463163475,103.85892755349664,transport,0.5922249698333975,2.822637112703194,0.0,0.1827252691711821,0.2783623337745666,0.6621042490005493,0.0,16.205750220310136,6.6
TP_0574,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,70,280.0,0.028000000000117143,0.972,0.42,15.0,15.0,15.0,15.0,15.0,9999.999999958163,280.0,0.028000000000117143,-0.028000000000000025,15.0,15.0,15.0,15.0,1.3432021366802944,103.85982611394296,transport,1.0,10.892166728224684,0.0,0.3620481495161041,0.2148966044187545,0.7192794680595398,0.0,15.412650030972191,6.6
TP_0575,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.00000004984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432021267117755,103.86072467438272,transport,1.0,0.7754247950683861,0.0,0.1372316621126308,0.0846948698163032,0.8733240962028503,0.0,13.368257616037171,6.6
TP_0576,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,472,1888.0,0.188800000001305,0.8112,2.832,15.0,15.0,15.0,15.0,15.0,9999.999999930878,1888.0,0.188800000001305,-0.18879999999999997,15.0,15.0,15.0,15.0,1.3432021164107917,103.86162323481568,transport,0.6884937757774356,7.388891292467151,0.0,0.2841975842770478,0.2802469134330749,0.6879798769950867,0.0,11.317695293079346,6.6
TP_0577,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,677,2708.0,0.2707999999977144,0.7292000000000001,4.062,15.0,15.0,15.0,15.0,15.0,10000.000000084401,2708.0,0.2707999999977144,-0.27079999999999993,15.0,15.0,15.0,15.0,1.3432021057773411,103.86252179524163,residential,0.3812325204108855,4.581955320505907,0.0,0.2218212293445757,0.0243331454694271,0.940946102142334,0.0,9.652878141582908,13.2
TP_0578,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,692,2768.0,0.27680000000108756,0.7232000000000001,4.152,15.0,15.0,15.0,15.0,15.0,9999.99999996071,2768.0,0.27680000000108756,-0.27679999999999993,15.0,15.0,15.0,15.0,1.3432020948114254,103.86342035566037,residential,0.2387586856109671,11.53330549584548,0.0,0.3762956776854551,0.3930994570255279,0.553590714931488,0.0,8.83930970825193,13.2
TP_0579,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,406,1624.0,0.1623999999990813,0.8376,2.436,15.0,15.0,15.0,15.0,15.0,10000.00000005657,1624.0,0.1623999999990813,-0.1624,15.0,15.0,15.0,15.0,1.3432020835130436,103.86431891607162,residential,0.0897730678709304,42.82315996074582,0.713719332679097,0.6417856629421445,0.7082663774490356,0.2677114605903625,0.0,8.664880853770878,13.2
TP_0580,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,353,1412.0,0.14119999999997174,0.8588,2.118,15.0,15.0,15.0,15.0,15.0,10000.000000002,1412.0,0.14119999999997174,-0.1412,15.0,15.0,15.0,15.0,1.3432020718821962,103.86521747647522,residential,0.2653199375352558,60.0,1.0,0.7307222656028385,0.9700002074241638,0.0299999974668025,0.0,9.175955103177644,13.2
TP_0581,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.00000002783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066363512042,103.84005778547498,residential,0.7963316331718099,13.622622348943482,0.2270437058157247,0.2662829888673377,0.3645538091659546,0.6010600328445435,0.0,4.048391109881202,13.2
TP_0582,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000122964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344106633695148,103.84095634633816,residential,0.0619986236779298,59.95524848865509,0.999254141477585,0.8046688728380714,0.9700002074241638,0.0300390813499689,0.0,4.952405513713411,13.2
TP_0583,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.99999986303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066307064016,103.84185490719943,civic_institutional,0.1250534188607437,59.40239043824701,0.9900398406374502,0.6780306839745026,0.902599036693573,0.084625244140625,0.0,16.938285837470715,6.6
TP_0584,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,320,1280.0,0.12799999999959488,0.872,1.536,12.0,12.0,12.0,12.0,12.0,10000.00000003165,1280.0,0.12799999999959488,-0.128,12.0,12.0,12.0,12.0,1.3441066273849656,103.8427534680586,civic_institutional,0.1923399680144832,26.68498527968596,0.4447497546614327,0.4610033394764849,0.46720752120018,0.4728961288928985,0.0,19.391959349957013,6.6
TP_0585,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999983083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066237308394,103.84365202891544,transport,0.795809326431393,12.1050682247464,0.1872046244580713,0.3890015161054755,0.4117234945297241,0.5264018774032593,0.0,13.284045513275103,6.6
TP_0586,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,108,432.0,0.04319999999934071,0.9568,0.648,15.0,15.0,15.0,15.0,15.0,10000.000000152613,432.0,0.04319999999934071,-0.043200000000000016,15.0,15.0,15.0,15.0,1.3441066197440232,103.84455058976972,transport,0.9035675376612672,13.088222045166347,0.1033169774288518,0.4108493787814744,0.4314006268978119,0.5114204287528992,0.0,6.672867717527665,6.6
TP_0587,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999830288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066154245174,103.84544915062122,transport,0.6399198424787679,11.202178848730174,0.0,0.3689373077495594,0.4626069366931915,0.4914606511592865,0.0,6.3146850152628655,6.6
TP_0588,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.000000143518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441066107723216,103.84634771146972,transport,1.0,11.297779501609549,0.0005103042198233,0.3710617667024344,0.3660503327846527,0.5631595849990845,0.0,11.65048382872337,6.6
TP_0589,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,8,32.0,0.003200000000015192,0.9968,0.0096,3.0,3.0,3.0,3.0,3.0,9999.999999952524,32.0,0.003200000000015192,-0.0031999999999999806,3.0,3.0,3.0,3.0,1.3441066057874358,103.847246272315,transport,0.9965331480670502,12.50451499512106,0.0050386688539957,0.3978781110026902,0.3495880663394928,0.5821264386177063,0.0,18.054322290118805,6.6
TP_0590,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,11,44.0,0.00440000000004466,0.9956,0.0132,3.0,3.0,3.0,3.0,3.0,9999.9999998985,44.0,0.00440000000004466,-0.0043999999999999595,3.0,3.0,3.0,3.0,1.3441066004698603,103.8481448331568,transport,0.97135501533279,15.91380122468205,0.2652300204113675,0.3843357579373384,0.3761937916278839,0.5624260902404785,0.0,21.46198573152169,6.6
TP_0591,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,6,24.0,0.0023999999999825814,0.9976,0.0288,12.0,12.0,12.0,12.0,12.0,10000.000000072578,24.0,0.0023999999999825814,-0.0023999999999999577,12.0,12.0,12.0,12.0,1.3441065948195952,103.84904339399498,transport,0.8970802611678733,14.772983205171462,0.06046875,0.4482885156704769,0.5647064447402954,0.3773164749145508,0.0,21.36424807906151,6.6
TP_0592,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,240,960.0,0.09600000000041385,0.904,1.152,12.0,12.0,12.0,12.0,12.0,9999.99999995689,960.0,0.09600000000041385,-0.09599999999999997,12.0,12.0,12.0,12.0,1.34410658883664,103.84994195482923,transport,0.74734288247963,10.721285725618277,0.0,0.3582507939026283,0.4229201078414917,0.4845902323722839,0.0,20.34596216666452,6.6
TP_0593,2500,35,140.0,0.013999999999930223,0.986,0.21,15.0,15.0,15.0,15.0,15.0,2500,369,1476.0,0.14759999999926435,0.8524,1.8132,15.0,12.284552845528456,15.0,12.0,12.0,10000.00000004984,1336.0,0.1335999999993341,-0.13359999999999994,-2.715447154471544,0.0,-3.0,-3.0,1.3441065825209948,103.8508405156594,transport,0.4083162231139713,8.748591789150948,0.0,0.3144131508700211,0.256975382566452,0.6496261954307556,0.0142505659268355,19.510756972525154,7.587564218729701
TP_0594,2500,638,2552.0,0.25520000000167115,0.7448,7.64056007232666,37.70000076293945,29.93949871601356,37.70000076293945,26.5,37.70000076293945,2500,638,2552.0,0.25520000000167115,0.7448,7.64056007232666,37.70000076293945,29.93949871601356,37.70000076293945,26.5,37.70000076293945,9999.999999934516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34410657587266,103.8517390764852,residential,0.159883714871028,11.174912988703024,0.0,0.368331399748956,0.5649448037147522,0.2250749766826629,0.2198629707930847,18.352624061269378,28.436503875960778
TP_0595,2500,279,1116.0,0.11159999999889772,0.8884,2.9574,26.5,26.5,26.5,26.5,26.5,2500,337,1348.0,0.13479999999866857,0.8652,3.3054,26.5,24.520771513353115,26.5,26.5,26.5,10000.000000098771,232.0,0.02319999999977085,-0.0232,-1.9792284866468854,0.0,0.0,0.0,1.3441065688916354,103.85263763730646,transport,0.3985581031728074,14.103435452486725,0.0066013046365376,0.4334096767219272,0.8024224042892456,0.136233240365982,0.0941860022520798,18.331652816117423,13.127089956069131
TP_0596,2500,98,392.0,0.039199999999801775,0.9608,1.1485599700927733,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,2500,98,392.0,0.039199999999801775,0.9608,1.1485599700927733,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,10000.000000050568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441065615779206,103.85353619812292,transport,0.6532949887085774,14.990639678578074,0.133508675512287,0.4531253261906238,0.6382099390029907,0.2824145853519439,0.0360143492628017,19.74403646305441,9.09579440391216
TP_0597,2500,770,3080.0,0.30800000000218497,0.692,8.93479978942871,29.299999237060547,29.009090225417893,29.299999237060547,29.299999237060547,29.299999237060547,2500,773,3092.0,0.3092000000021935,0.6908000000000001,8.952799789428711,29.299999237060547,28.954721181852236,29.299999237060547,29.299999237060547,29.299999237060547,9999.99999992906,12.0,0.0012000000000085276,-0.0011999999999998678,-0.054369043565657194,0.0,0.0,0.0,1.344106553931517,103.8544347589344,residential,0.0071774648821359,6.3512649188029,0.0,0.2611392204178422,0.3548373281955719,0.3745549619197845,0.2650840550766342,21.50266925391753,31.570325016810745
TP_0598,2500,781,3124.0,0.3124000000013752,0.6876,7.681479974365234,29.299999237060547,24.588604271335576,29.299999237060547,26.5,29.299999237060547,2500,781,3124.0,0.3124000000013752,0.6876,7.7518799743652345,29.299999237060547,24.813956384011632,29.299999237060547,26.5,29.299999237060547,9999.99999995598,0.0,0.0,0.0,0.22535211267605604,0.0,0.0,0.0,1.3441065459524222,103.85533331974062,residential,0.0,4.892529489842291,0.0,0.2287228775520509,0.2323194742202758,0.3633781671524048,0.2664284248344426,22.568637028251125,31.66348984102688
TP_0599,2500,253,1012.0,0.10119999999942014,0.8988,2.4074,26.5,23.788537549407113,26.5,26.5,26.5,2500,601,2404.0,0.24039999999862255,0.7596,4.0346,26.5,16.782861896838604,26.5,12.5,26.5,10000.000000057298,1392.0,0.1391999999992024,-0.1392,-7.0056756525685095,0.0,-14.0,0.0,1.3441065376406385,103.85623188054142,residential,0.2843300762661675,7.5741363182380415,0.0,0.2883141404052898,0.636726438999176,0.2732086479663849,0.0687102324770348,22.7639092565393,17.961619110658514
TP_0600,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,601,2404.0,0.24040000000151737,0.7596,2.9172,15.0,12.13477537437604,15.0,12.0,15.0,9999.999999936881,2404.0,0.24040000000151737,-0.24039999999999995,12.13477537437604,15.0,12.0,15.0,1.344106528996165,103.85713044133654,residential,0.0,0.0,0.0,0.0866907606453622,0.3347886204719543,0.6110552549362183,0.0,22.17134712301597,13.2
TP_0601,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,435,1740.0,0.17399999999838267,0.8260000000000001,2.088,12.0,12.0,12.0,12.0,12.0,10000.00000009295,1740.0,0.17399999999838267,-0.17399999999999993,12.0,12.0,12.0,12.0,1.3441065200190014,103.85802900212576,civic_institutional,0.0,5.6480931731007855,0.0,0.2455131816244619,0.0935080125927925,0.8645324110984802,0.0,20.52675292216241,6.6
TP_0602,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,288,1152.0,0.11520000000034994,0.8848,1.3824,12.0,12.0,12.0,12.0,12.0,9999.999999969623,1152.0,0.11520000000034994,-0.11519999999999997,12.0,12.0,12.0,12.0,1.344106510709148,103.85892756290885,civic_institutional,0.0,8.362377583606504,0.0,0.3058306129690334,0.4088412225246429,0.5410773158073425,0.0,17.85759948023805,6.6
TP_0603,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.999999921602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441065010666051,103.8598261236856,transport,0.585540687667588,17.665422856637136,0.0610060927980003,0.5125649523697141,0.5837738513946533,0.3789956867694855,0.0,14.901666871943783,6.6
TP_0604,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,285,1140.0,0.11399999999984863,0.886,1.71,15.0,15.0,15.0,15.0,15.0,10000.000000013279,1140.0,0.11399999999984863,-0.11399999999999999,15.0,15.0,15.0,15.0,1.3441064910913727,103.8607246844558,transport,0.6378711670002862,4.703527305335449,0.0,0.2245228290074544,0.3932657837867737,0.5627367496490479,0.0,12.874063624990512,6.6
TP_0605,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,385,1540.0,0.15400000000059946,0.846,2.31,15.0,15.0,15.0,15.0,15.0,9999.999999961074,1540.0,0.15400000000059946,-0.15400000000000003,15.0,15.0,15.0,15.0,1.3441064807834504,103.8616232452192,residential,0.2671122953906376,7.537481669176309,0.0,0.2874995926483624,0.0572577156126499,0.9148921966552734,0.0,11.996064406263695,13.2
TP_0606,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,753,3012.0,0.3011999999982139,0.6988,4.518,15.0,15.0,15.0,15.0,15.0,10000.000000059299,3012.0,0.3011999999982139,-0.3012,15.0,15.0,15.0,15.0,1.3441064701428382,103.86252180597562,residential,0.3323622407428228,5.5779070001244975,0.0,0.2439534888916555,0.0369708575308322,0.9430546760559082,0.0,11.27500079976554,13.2
TP_0607,2500,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,350,1400.0,0.13999999999986756,0.86,1.814,15.0,12.957142857142857,15.0,15.0,15.0,10000.000000009459,1400.0,0.13999999999986756,-0.14,12.957142857142857,15.0,15.0,15.0,1.3441064591695369,103.86342036672478,transport,0.6241880048428161,6.66181523231734,0.0,0.2680403384959409,0.10420573502779,0.8718260526657104,0.0,10.970534052188908,6.6
