n,tp,fp,tn,fn,precision,recall,f1,cv_scheme,model,event_threshold_c,score_threshold_c
5426,357,988,3966,115,0.2654275092936803,0.7563559322033898,0.3929554210236654,time_block,M1_global_bias,31,28.4
5426,351,928,4026,121,0.27443315089913994,0.7436440677966102,0.4009137635636779,time_block,M1_global_bias,31,28.5
5426,337,882,4072,135,0.27645611156685806,0.7139830508474576,0.39858072146658785,time_block,M1_global_bias,31,28.6
5426,319,832,4122,153,0.27715030408340574,0.6758474576271186,0.39309919901417134,time_block,M1_global_bias,31,28.7
5426,297,799,4155,175,0.270985401459854,0.6292372881355932,0.37882653061224486,time_block,M1_global_bias,31,28.8
5426,273,659,4295,199,0.2929184549356223,0.5783898305084746,0.3888888888888889,time_block,M1_global_bias,31,28.9
5426,246,558,4396,226,0.30597014925373134,0.5211864406779662,0.38557993730407525,time_block,M1_global_bias,31,29.0
5426,220,484,4470,252,0.3125,0.4661016949152542,0.3741496598639456,time_block,M1_global_bias,31,29.1
5426,214,401,4553,258,0.34796747967479674,0.4533898305084746,0.39374425022999077,time_block,M1_global_bias,31,29.2
5426,207,344,4610,265,0.37568058076225047,0.4385593220338983,0.4046920821114369,time_block,M1_global_bias,31,29.3
5426,204,307,4647,268,0.39921722113502933,0.4322033898305085,0.4150559511698881,time_block,M1_global_bias,31,29.4
5426,194,273,4681,278,0.41541755888650966,0.4110169491525424,0.4132055378061768,time_block,M1_global_bias,31,29.5
5426,153,226,4728,319,0.40369393139841686,0.3241525423728814,0.3595769682726205,time_block,M1_global_bias,31,29.6
5426,123,192,4762,349,0.3904761904761905,0.2605932203389831,0.312579415501906,time_block,M1_global_bias,31,29.7
5426,85,135,4819,387,0.38636363636363635,0.18008474576271186,0.24566473988439308,time_block,M1_global_bias,31,29.8
5426,54,94,4860,418,0.36486486486486486,0.11440677966101695,0.17419354838709677,time_block,M1_global_bias,31,29.9
5426,42,78,4876,430,0.35,0.08898305084745763,0.14189189189189189,time_block,M1_global_bias,31,30.0
5426,41,75,4879,431,0.35344827586206895,0.08686440677966102,0.13945578231292519,time_block,M1_global_bias,31,30.1
5426,41,75,4879,431,0.35344827586206895,0.08686440677966102,0.13945578231292519,time_block,M1_global_bias,31,30.2
5426,20,52,4902,452,0.2777777777777778,0.0423728813559322,0.07352941176470588,time_block,M1_global_bias,31,30.3
5426,6,30,4924,466,0.16666666666666666,0.012711864406779662,0.02362204724409449,time_block,M1_global_bias,31,30.4
5426,5,27,4927,467,0.15625,0.01059322033898305,0.01984126984126984,time_block,M1_global_bias,31,30.5
5426,2,14,4940,470,0.125,0.00423728813559322,0.00819672131147541,time_block,M1_global_bias,31,30.6
5426,2,14,4940,470,0.125,0.00423728813559322,0.00819672131147541,time_block,M1_global_bias,31,30.7
5426,2,14,4940,470,0.125,0.00423728813559322,0.00819672131147541,time_block,M1_global_bias,31,30.8
5426,0,8,4946,472,0.0,0.0,,time_block,M1_global_bias,31,30.9
5426,0,8,4946,472,0.0,0.0,,time_block,M1_global_bias,31,31.0
5426,0,8,4946,472,0.0,0.0,,time_block,M1_global_bias,31,31.1
5426,0,4,4950,472,0.0,0.0,,time_block,M1_global_bias,31,31.2
5426,0,4,4950,472,0.0,0.0,,time_block,M1_global_bias,31,31.3
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,31.4
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,31.5
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,31.6
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,31.7
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,31.8
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,31.9
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.0
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.1
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.2
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.3
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.4
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.5
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.6
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.7
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.8
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,32.9
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.0
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.1
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.2
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.3
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.4
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.5
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.6
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.7
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.8
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,33.9
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.0
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.1
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.2
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.3
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.4
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.5
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.6
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.7
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.8
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,34.9
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.0
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.1
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.2
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.3
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.4
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.5
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.6
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.7
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.8
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,35.9
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.0
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.1
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.2
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.3
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.4
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.5
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.6
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.7
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.8
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,36.9
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.0
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.1
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.2
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.3
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.4
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.5
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.6
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.7
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.8
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,37.9
5426,0,0,4954,472,,0.0,,time_block,M1_global_bias,31,38.0
5426,29,4310,1087,0,0.006683567642313897,1.0,0.01327838827838828,time_block,M1_global_bias,33,26.0
5426,29,4206,1191,0,0.006847697756788666,1.0,0.013602251407129458,time_block,M1_global_bias,33,26.1
5426,29,4187,1210,0,0.006878557874762809,1.0,0.013663133097762074,time_block,M1_global_bias,33,26.2
5426,29,4052,1345,0,0.007106101445724087,1.0,0.014111922141119221,time_block,M1_global_bias,33,26.3
5426,29,3861,1536,0,0.007455012853470437,1.0,0.01479969379943863,time_block,M1_global_bias,33,26.4
5426,29,3741,1656,0,0.007692307692307693,1.0,0.015267175572519085,time_block,M1_global_bias,33,26.5
5426,29,3572,1825,0,0.008053318522632602,1.0,0.015977961432506887,time_block,M1_global_bias,33,26.6
5426,29,3484,1913,0,0.00825505266154284,1.0,0.01637492941840768,time_block,M1_global_bias,33,26.7
5426,29,3433,1964,0,0.008376660889659156,1.0,0.016614150673159554,time_block,M1_global_bias,33,26.8
5426,29,3368,2029,0,0.008536944362672947,1.0,0.01692936368943374,time_block,M1_global_bias,33,26.9
5426,29,3175,2222,0,0.009051186017478152,1.0,0.017939993813795234,time_block,M1_global_bias,33,27.0
5426,29,2987,2410,0,0.009615384615384616,1.0,0.01904761904761905,time_block,M1_global_bias,33,27.1
5426,29,2867,2530,0,0.010013812154696133,1.0,0.019829059829059827,time_block,M1_global_bias,33,27.2
5426,29,2801,2596,0,0.010247349823321554,1.0,0.020286813571178734,time_block,M1_global_bias,33,27.3
5426,29,2639,2758,0,0.010869565217391304,1.0,0.02150537634408602,time_block,M1_global_bias,33,27.4
5426,29,2526,2871,0,0.011350293542074364,1.0,0.02244582043343653,time_block,M1_global_bias,33,27.5
5426,29,2466,2931,0,0.011623246492985972,1.0,0.022979397781299524,time_block,M1_global_bias,33,27.6
5426,29,2246,3151,0,0.012747252747252748,1.0,0.025173611111111112,time_block,M1_global_bias,33,27.7
5426,29,1995,3402,0,0.01432806324110672,1.0,0.0282513395031661,time_block,M1_global_bias,33,27.8
5426,25,1774,3623,4,0.013896609227348526,0.8620689655172413,0.02735229759299781,time_block,M1_global_bias,33,27.9
5426,25,1633,3764,4,0.015078407720144753,0.8620689655172413,0.02963841138114997,time_block,M1_global_bias,33,28.0
5426,25,1508,3889,4,0.016307893020221786,0.8620689655172413,0.03201024327784891,time_block,M1_global_bias,33,28.1
5426,25,1456,3941,4,0.01688048615800135,0.8620689655172413,0.033112582781456956,time_block,M1_global_bias,33,28.2
5426,25,1396,4001,4,0.017593244194229415,0.8620689655172413,0.034482758620689655,time_block,M1_global_bias,33,28.3
5426,23,1322,4075,6,0.017100371747211896,0.7931034482758621,0.033478893740902474,time_block,M1_global_bias,33,28.4
5426,22,1257,4140,7,0.017200938232994525,0.7586206896551724,0.03363914373088685,time_block,M1_global_bias,33,28.5
5426,22,1197,4200,7,0.01804757998359311,0.7586206896551724,0.03525641025641026,time_block,M1_global_bias,33,28.6
5426,22,1129,4268,7,0.019113814074717638,0.7586206896551724,0.03728813559322034,time_block,M1_global_bias,33,28.7
5426,18,1078,4319,11,0.016423357664233577,0.6206896551724138,0.03200000000000001,time_block,M1_global_bias,33,28.8
5426,18,914,4483,11,0.019313304721030045,0.6206896551724138,0.03746097814776275,time_block,M1_global_bias,33,28.9
5426,16,788,4609,13,0.01990049751243781,0.5517241379310345,0.03841536614645858,time_block,M1_global_bias,33,29.0
5426,16,688,4709,13,0.022727272727272728,0.5517241379310345,0.04365620736698499,time_block,M1_global_bias,33,29.1
5426,16,599,4798,13,0.026016260162601626,0.5517241379310345,0.04968944099378882,time_block,M1_global_bias,33,29.2
5426,16,535,4862,13,0.029038112522686024,0.5517241379310345,0.05517241379310345,time_block,M1_global_bias,33,29.3
5426,16,495,4902,13,0.03131115459882583,0.5517241379310345,0.059259259259259255,time_block,M1_global_bias,33,29.4
5426,15,452,4945,14,0.032119914346895075,0.5172413793103449,0.06048387096774193,time_block,M1_global_bias,33,29.5
5426,13,366,5031,16,0.03430079155672823,0.4482758620689655,0.06372549019607843,time_block,M1_global_bias,33,29.6
5426,5,310,5087,24,0.015873015873015872,0.1724137931034483,0.029069767441860465,time_block,M1_global_bias,33,29.7
5426,3,217,5180,26,0.013636363636363636,0.10344827586206896,0.024096385542168672,time_block,M1_global_bias,33,29.8
5426,3,145,5252,26,0.02027027027027027,0.10344827586206896,0.03389830508474576,time_block,M1_global_bias,33,29.9
5426,3,117,5280,26,0.025,0.10344827586206896,0.040268456375838924,time_block,M1_global_bias,33,30.0
5426,3,113,5284,26,0.02586206896551724,0.10344827586206896,0.041379310344827586,time_block,M1_global_bias,33,30.1
5426,3,113,5284,26,0.02586206896551724,0.10344827586206896,0.041379310344827586,time_block,M1_global_bias,33,30.2
5426,0,72,5325,29,0.0,0.0,,time_block,M1_global_bias,33,30.3
5426,0,36,5361,29,0.0,0.0,,time_block,M1_global_bias,33,30.4
5426,0,32,5365,29,0.0,0.0,,time_block,M1_global_bias,33,30.5
5426,0,16,5381,29,0.0,0.0,,time_block,M1_global_bias,33,30.6
5426,0,16,5381,29,0.0,0.0,,time_block,M1_global_bias,33,30.7
5426,0,16,5381,29,0.0,0.0,,time_block,M1_global_bias,33,30.8
5426,0,8,5389,29,0.0,0.0,,time_block,M1_global_bias,33,30.9
5426,0,8,5389,29,0.0,0.0,,time_block,M1_global_bias,33,31.0
5426,0,8,5389,29,0.0,0.0,,time_block,M1_global_bias,33,31.1
5426,0,4,5393,29,0.0,0.0,,time_block,M1_global_bias,33,31.2
5426,0,4,5393,29,0.0,0.0,,time_block,M1_global_bias,33,31.3
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,31.4
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,31.5
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,31.6
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,31.7
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,31.8
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,31.9
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.0
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.1
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.2
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.3
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.4
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.5
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.6
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.7
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.8
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,32.9
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.0
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.1
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.2
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.3
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.4
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.5
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.6
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.7
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.8
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,33.9
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.0
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.1
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.2
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.3
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.4
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.5
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.6
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.7
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.8
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,34.9
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.0
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.1
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.2
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.3
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.4
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.5
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.6
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.7
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.8
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,35.9
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.0
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.1
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.2
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.3
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.4
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.5
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.6
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.7
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.8
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,36.9
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.0
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.1
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.2
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.3
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.4
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.5
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.6
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.7
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.8
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,37.9
5426,0,0,5397,29,,0.0,,time_block,M1_global_bias,33,38.0
5426,472,3603,1351,0,0.1158282208588957,1.0,0.20760941279964812,time_block,M2_linear_proxy,31,26.0
5426,472,3566,1388,0,0.11688954928182269,1.0,0.20931263858093127,time_block,M2_linear_proxy,31,26.1
5426,472,3471,1483,0,0.11970580776058838,1.0,0.21381653454133634,time_block,M2_linear_proxy,31,26.2
5426,472,3372,1582,0,0.12278876170655567,1.0,0.21872103799814643,time_block,M2_linear_proxy,31,26.3
5426,472,3241,1713,0,0.1271209264745489,1.0,0.22556750298685782,time_block,M2_linear_proxy,31,26.4
5426,472,3163,1791,0,0.1298486932599725,1.0,0.22985147309471635,time_block,M2_linear_proxy,31,26.5
5426,472,3062,1892,0,0.13355970571590267,1.0,0.235646530204693,time_block,M2_linear_proxy,31,26.6
5426,472,2968,1986,0,0.1372093023255814,1.0,0.24130879345603273,time_block,M2_linear_proxy,31,26.7
5426,472,2912,2042,0,0.13947990543735225,1.0,0.24481327800829875,time_block,M2_linear_proxy,31,26.8
5426,472,2782,2172,0,0.1450522433927474,1.0,0.2533548040794417,time_block,M2_linear_proxy,31,26.9
5426,472,2574,2380,0,0.15495732107682206,1.0,0.26833428084138716,time_block,M2_linear_proxy,31,27.0
5426,471,2506,2448,1,0.15821296607322807,0.9978813559322034,0.2731226442447086,time_block,M2_linear_proxy,31,27.1
5426,471,2379,2575,1,0.16526315789473683,0.9978813559322034,0.28356411800120407,time_block,M2_linear_proxy,31,27.2
5426,471,2333,2621,1,0.1679743223965763,0.9978813559322034,0.2875457875457875,time_block,M2_linear_proxy,31,27.3
5426,463,2205,2749,9,0.17353823088455772,0.9809322033898306,0.2949044585987261,time_block,M2_linear_proxy,31,27.4
5426,463,2111,2843,9,0.17987567987567987,0.9809322033898306,0.30400525279054497,time_block,M2_linear_proxy,31,27.5
5426,461,2042,2912,11,0.1841789852177387,0.9766949152542372,0.3099159663865546,time_block,M2_linear_proxy,31,27.6
5426,456,1837,3117,16,0.19886611426079373,0.9661016949152542,0.3298372513562387,time_block,M2_linear_proxy,31,27.7
5426,451,1669,3285,21,0.21273584905660378,0.9555084745762712,0.3479938271604938,time_block,M2_linear_proxy,31,27.8
5426,432,1405,3549,40,0.2351660315732172,0.9152542372881356,0.37418796015591166,time_block,M2_linear_proxy,31,27.9
5426,431,1312,3642,41,0.2472748135398738,0.913135593220339,0.3891647855530474,time_block,M2_linear_proxy,31,28.0
5426,419,1155,3799,53,0.2662007623888183,0.8877118644067796,0.40957966764418374,time_block,M2_linear_proxy,31,28.1
5426,413,1108,3846,59,0.2715318869165023,0.875,0.41445057701956844,time_block,M2_linear_proxy,31,28.2
5426,388,1056,3898,84,0.26869806094182824,0.8220338983050848,0.4050104384133612,time_block,M2_linear_proxy,31,28.3
5426,357,1021,3933,115,0.2590711175616836,0.7563559322033898,0.38594594594594595,time_block,M2_linear_proxy,31,28.4
5426,352,968,3986,120,0.26666666666666666,0.7457627118644068,0.3928571428571429,time_block,M2_linear_proxy,31,28.5
5426,339,940,4014,133,0.2650508209538702,0.7182203389830508,0.38720731010850945,time_block,M2_linear_proxy,31,28.6
5426,325,918,4036,147,0.2614641995172969,0.6885593220338984,0.37900874635568516,time_block,M2_linear_proxy,31,28.7
5426,315,906,4048,157,0.257985257985258,0.6673728813559322,0.3721204961606615,time_block,M2_linear_proxy,31,28.8
5426,292,880,4074,180,0.24914675767918087,0.6186440677966102,0.3552311435523114,time_block,M2_linear_proxy,31,28.9
5426,279,830,4124,193,0.2515779981965735,0.5911016949152542,0.3529411764705883,time_block,M2_linear_proxy,31,29.0
5426,253,796,4158,219,0.24118207816968543,0.5360169491525424,0.3326758711374096,time_block,M2_linear_proxy,31,29.1
5426,248,786,4168,224,0.23984526112185686,0.5254237288135594,0.3293492695883134,time_block,M2_linear_proxy,31,29.2
5426,240,755,4199,232,0.24120603015075376,0.5084745762711864,0.32719836400818,time_block,M2_linear_proxy,31,29.3
5426,239,736,4218,233,0.24512820512820513,0.5063559322033898,0.33033863165169314,time_block,M2_linear_proxy,31,29.4
5426,237,714,4240,235,0.24921135646687698,0.5021186440677966,0.3330990864371047,time_block,M2_linear_proxy,31,29.5
5426,214,685,4269,258,0.23804226918798665,0.4533898305084746,0.31218088986141507,time_block,M2_linear_proxy,31,29.6
5426,202,662,4292,270,0.2337962962962963,0.4279661016949153,0.3023952095808383,time_block,M2_linear_proxy,31,29.7
5426,196,581,4373,276,0.25225225225225223,0.4152542372881356,0.3138510808646917,time_block,M2_linear_proxy,31,29.8
5426,179,514,4440,293,0.2582972582972583,0.3792372881355932,0.3072961373390558,time_block,M2_linear_proxy,31,29.9
5426,171,454,4500,301,0.2736,0.3622881355932203,0.31175934366453967,time_block,M2_linear_proxy,31,30.0
5426,162,419,4535,310,0.27882960413080893,0.3432203389830508,0.3076923076923077,time_block,M2_linear_proxy,31,30.1
5426,161,396,4558,311,0.289048473967684,0.3411016949152542,0.31292517006802717,time_block,M2_linear_proxy,31,30.2
5426,161,331,4623,311,0.32723577235772355,0.3411016949152542,0.33402489626556015,time_block,M2_linear_proxy,31,30.3
5426,160,316,4638,312,0.33613445378151263,0.3389830508474576,0.3375527426160338,time_block,M2_linear_proxy,31,30.4
5426,160,284,4670,312,0.36036036036036034,0.3389830508474576,0.34934497816593885,time_block,M2_linear_proxy,31,30.5
5426,157,255,4699,315,0.38106796116504854,0.3326271186440678,0.3552036199095023,time_block,M2_linear_proxy,31,30.6
5426,157,235,4719,315,0.4005102040816326,0.3326271186440678,0.36342592592592593,time_block,M2_linear_proxy,31,30.7
5426,147,233,4721,325,0.3868421052631579,0.3114406779661017,0.3450704225352113,time_block,M2_linear_proxy,31,30.8
5426,147,213,4741,325,0.4083333333333333,0.3114406779661017,0.3533653846153846,time_block,M2_linear_proxy,31,30.9
5426,131,193,4761,341,0.404320987654321,0.2775423728813559,0.32914572864321606,time_block,M2_linear_proxy,31,31.0
5426,114,178,4776,358,0.3904109589041096,0.24152542372881355,0.29842931937172773,time_block,M2_linear_proxy,31,31.1
5426,101,167,4787,371,0.376865671641791,0.21398305084745764,0.27297297297297296,time_block,M2_linear_proxy,31,31.2
5426,81,143,4811,391,0.36160714285714285,0.1716101694915254,0.23275862068965514,time_block,M2_linear_proxy,31,31.3
5426,70,118,4836,402,0.3723404255319149,0.1483050847457627,0.21212121212121213,time_block,M2_linear_proxy,31,31.4
5426,53,91,4863,419,0.3680555555555556,0.11228813559322035,0.17207792207792208,time_block,M2_linear_proxy,31,31.5
5426,41,75,4879,431,0.35344827586206895,0.08686440677966102,0.13945578231292519,time_block,M2_linear_proxy,31,31.6
5426,41,75,4879,431,0.35344827586206895,0.08686440677966102,0.13945578231292519,time_block,M2_linear_proxy,31,31.7
5426,41,75,4879,431,0.35344827586206895,0.08686440677966102,0.13945578231292519,time_block,M2_linear_proxy,31,31.8
