cell_id,open_pixel_fraction,building_pixel_fraction,n_total_pixels,n_open_pixels,svf_umep_mean_open,svf_umep_p10_open,svf_umep_p90_open,shade_fraction_umep_10_16_open,shade_fraction_umep_13_15_open,shade_fraction_umep_peak_open,shade_fraction_umep_1000_open,shade_fraction_umep_1100_open,shade_fraction_umep_1200_open,shade_fraction_umep_1300_open,shade_fraction_umep_1400_open,shade_fraction_umep_1500_open,shade_fraction_umep_1600_open,svf_umep_mean_all,dsm_mean_height_all,dsm_max_height,dsm_mean_height_buildings_only,umep_dsm_resolution_m,umep_shadow_date,umep_shadow_time_window
TP_0659,1.0,0.0,2500,2500,0.9687469005584717,0.9473586082458496,0.9820918440818787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687469005584717,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0660,1.0,0.0,2500,2500,0.9891181588172913,0.9847710132598877,0.991633415222168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891181588172913,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0661,1.0,0.0,2500,2500,0.9932699203491211,0.991633415222168,0.995816707611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932699203491211,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0662,1.0,0.0,2500,2500,0.9961352348327637,0.9944223165512085,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961352348327637,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0663,1.0,0.0,2500,2500,0.9980756640434265,0.9972111582756042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980756640434265,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0664,1.0,0.0,2500,2500,0.999829888343811,0.9986055493354797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999829888343811,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0665,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0666,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0667,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0668,1.0,0.0,2500,2500,0.998088002204895,0.995816707611084,0.9986055493354797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998088002204895,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0669,1.0,0.0,2500,2500,0.999406635761261,0.9986055493354797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999406635761261,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0670,1.0,0.0,2500,2500,0.9985705018043518,0.9972111582756042,0.9986055493354797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985705018043518,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0671,1.0,0.0,2500,2500,0.9982174038887024,0.9972111582756042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982174038887024,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0672,1.0,0.0,2500,2500,0.9979664087295532,0.9972111582756042,0.9986055493354797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979664087295532,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0673,1.0,0.0,2500,2500,0.9967694282531738,0.9944223165512085,0.9986055493354797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967694282531738,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0674,1.0,0.0,2500,2500,0.9930216670036316,0.991633415222168,0.995816707611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930216670036316,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0675,1.0,0.0,2500,2500,0.9867894649505615,0.9752293825149536,0.991633415222168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867894649505615,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0676,0.8372,0.16279999999999994,2500,2093,0.7608402967453003,0.42256423830986023,0.964293360710144,0.12920621037483215,0.04108934476971626,0.37505972385406494,0.3158146142959595,0.21882465481758118,0.11610128730535507,0.007166746072471142,0.029622551053762436,0.08647873997688293,0.1304347813129425,0.7859241962432861,3.1247599124908447,37.70000076293945,19.19385528564453,2,20260320,10:00-16:00 LST (UTC+8)
TP_0677,0.7312,0.26880000000000004,2500,1828,0.43262559175491333,0.3117924928665161,0.6639415621757507,0.159190371632576,0.09026258438825607,0.5667396187782288,0.2675054669380188,0.1652078777551651,0.09080962836742401,0.01367614883929491,0.06400437653064728,0.1931072175502777,0.3200218677520752,0.5835691690444946,10.093440055847168,37.70000076293945,37.55000305175781,2,20260320,10:00-16:00 LST (UTC+8)
TP_0678,0.7392,0.26080000000000003,2500,1848,0.6002033352851868,0.3225971758365631,0.8577001094818115,0.111239954829216,0.04617604613304138,0.37337663769721985,0.23160172998905182,0.15097402036190033,0.07629869878292084,0.0,0.03787878900766373,0.10064934939146042,0.1812770515680313,0.6968726515769958,7.630239963531494,34.900001525878906,29.257055282592773,2,20260320,10:00-16:00 LST (UTC+8)
TP_0679,0.7736,0.22640000000000005,2500,1934,0.5830774903297424,0.33444809913635254,0.8203191757202148,0.21369478106498718,0.09324370324611664,0.5920372009277344,0.4627714455127716,0.329886257648468,0.1742502599954605,0.0155118927359581,0.0837642177939415,0.1804550141096115,0.24922440946102142,0.653698742389679,9.203920364379883,71.30000305175781,40.653358459472656,2,20260320,10:00-16:00 LST (UTC+8)
TP_0680,0.6044,0.39559999999999995,2500,1511,0.39144235849380493,0.2802519202232361,0.5585062503814697,0.2653871774673462,0.14295168220996857,0.7888815402984619,0.4639311730861664,0.2819325029850006,0.14295168220996857,0.006618133746087551,0.10655195266008377,0.315684974193573,0.5400397181510925,0.6034018397331238,12.012200355529785,37.70000076293945,30.3645076751709,2,20260320,10:00-16:00 LST (UTC+8)
TP_0681,0.7976,0.20240000000000002,2500,1994,0.6011148691177368,0.3633217513561249,0.8550306558609009,0.22968906164169312,0.12437312304973602,0.7362086176872253,0.373620867729187,0.26228687167167664,0.13991975784301758,0.0,0.10280842334032059,0.2703109383583069,0.4588766396045685,0.6802534461021423,6.670640468597412,34.900001525878906,32.95771026611328,2,20260320,10:00-16:00 LST (UTC+8)
TP_0682,1.0,0.0,2500,2500,0.8768976330757141,0.7979732155799866,0.9242937564849854,0.029428573325276375,0.0010666666785255075,0.16040000319480896,0.1348000019788742,0.03720000013709068,0.005200000014156103,0.0,0.0,0.0031999999191612005,0.025599999353289604,0.8768976330757141,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0683,0.6524,0.3476,2500,1631,0.45686495304107666,0.31270119547843933,0.5974873304367065,0.2680213749408722,0.12241978943347931,0.7798896431922913,0.5199264287948608,0.378908634185791,0.18884120881557465,0.0,0.09809932857751846,0.26916003227233887,0.4212139844894409,0.6372867226600647,9.451079368591309,32.099998474121094,27.189529418945312,2,20260320,10:00-16:00 LST (UTC+8)
TP_0684,0.792,0.20799999999999996,2500,1980,0.6754477024078369,0.41656163334846497,0.838026225566864,0.13989898562431335,0.0791245847940445,0.47373735904693604,0.22373737394809723,0.15252524614334106,0.08838383853435516,0.0035353535786271095,0.06515151262283325,0.1686868667602539,0.2772727310657501,0.7216523289680481,5.178239822387695,60.099998474121094,24.895383834838867,2,20260320,10:00-16:00 LST (UTC+8)
TP_0685,0.7048,0.2952,2500,1762,0.5988977551460266,0.39720138907432556,0.8344060778617859,0.1605318784713745,0.051645856350660324,0.558456301689148,0.40465378761291504,0.21736663579940796,0.11918275058269501,0.0028376844711601734,0.03859250992536545,0.11350737512111664,0.22758229076862335,0.6944591403007507,6.114799976348877,62.900001525878906,20.714092254638672,2,20260320,10:00-16:00 LST (UTC+8)
TP_0686,0.7152,0.28480000000000005,2500,1788,0.5237269997596741,0.3057219982147217,0.7119925022125244,0.20597635209560394,0.14597316086292267,0.6202461123466492,0.25111857056617737,0.21085010468959808,0.12472035735845566,0.011185682378709316,0.13199105858802795,0.29474273324012756,0.4172259569168091,0.6167239546775818,8.196800231933594,62.900001525878906,28.780900955200195,2,20260320,10:00-16:00 LST (UTC+8)
TP_0687,1.0,0.0,2500,2500,0.8900126814842224,0.8076620697975159,0.9459641575813293,0.01342857163399458,0.003599999938160181,0.08320000022649765,0.0,0.0,0.0,0.0,0.0,0.01080000028014183,0.08320000022649765,0.8900126814842224,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0688,1.0,0.0,2500,2500,0.9730238318443298,0.9600913524627686,0.9861654043197632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730238318443298,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0689,1.0,0.0,2500,2500,0.9905388951301575,0.987450122833252,0.9930278658866882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905388951301575,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0690,1.0,0.0,2500,2500,0.9940618872642517,0.9930278658866882,0.995816707611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940618872642517,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0691,1.0,0.0,2500,2500,0.9954870939254761,0.9944223165512085,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954870939254761,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0692,1.0,0.0,2500,2500,0.9976941347122192,0.995816707611084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976941347122192,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0693,1.0,0.0,2500,2500,0.9999732375144958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999732375144958,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0694,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0695,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0696,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0697,1.0,0.0,2500,2500,0.995537281036377,0.9944223165512085,0.995816707611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995537281036377,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0698,1.0,0.0,2500,2500,0.9981839060783386,0.995816707611084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981839060783386,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0699,1.0,0.0,2500,2500,0.9991360306739807,0.9986055493354797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991360306739807,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0700,1.0,0.0,2500,2500,0.9990518689155579,0.9986055493354797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990518689155579,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0701,1.0,0.0,2500,2500,0.998336136341095,0.9972111582756042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998336136341095,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0702,1.0,0.0,2500,2500,0.9976144433021545,0.995816707611084,0.9986055493354797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976144433021545,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0703,1.0,0.0,2500,2500,0.994162380695343,0.991633415222168,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994162380695343,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0704,1.0,0.0,2500,2500,0.9892884492874146,0.987450122833252,0.991633415222168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892884492874146,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0705,0.9556,0.044399999999999995,2500,2389,0.9231786727905273,0.8121355175971985,0.9846612811088562,0.02834419719874859,0.005023022647947073,0.10380912572145462,0.09334449470043182,0.05316031724214554,0.02637086622416973,0.0,0.004604436922818422,0.010464629158377647,0.010464629158377647,0.9258848428726196,1.1765999794006348,26.5,26.5,2,20260320,10:00-16:00 LST (UTC+8)
TP_0706,0.762,0.238,2500,1905,0.6092814207077026,0.3298022747039795,0.9094046950340271,0.15718036890029907,0.05826771631836891,0.49553805589675903,0.3601049780845642,0.22624671459197998,0.11286089569330215,0.0,0.04514435678720474,0.1296587884426117,0.22624671459197998,0.697458803653717,6.656439781188965,34.900001525878906,27.96823501586914,2,20260320,10:00-16:00 LST (UTC+8)
TP_0707,0.738,0.262,2500,1845,0.44699597358703613,0.2968541383743286,0.6779405474662781,0.1438637375831604,0.062149956822395325,0.4737127423286438,0.3018970191478729,0.19403794407844543,0.09864498674869537,0.0,0.05149051547050476,0.1349593549966812,0.22601625323295593,0.5873569250106812,7.9274797439575195,34.900001525878906,30.257556915283203,2,20260320,10:00-16:00 LST (UTC+8)
TP_0708,0.9064,0.09360000000000002,2500,2266,0.7523179650306702,0.6034936904907227,0.8692034482955933,0.08479385077953339,0.036334216594696045,0.34730803966522217,0.19196823239326477,0.10282436013221741,0.03618711233139038,0.0,0.026919681578874588,0.08208296447992325,0.15357458591461182,0.7720134854316711,2.4255199432373047,26.5,25.91367530822754,2,20260320,10:00-16:00 LST (UTC+8)
TP_0709,0.6744,0.3256,2500,1686,0.5763332843780518,0.2981948256492615,0.7636094093322754,0.14929673075675964,0.08600237220525742,0.3979834020137787,0.24495847523212433,0.17734281718730927,0.10735468566417694,0.011862396262586117,0.07236061990261078,0.17378410696983337,0.25741398334503174,0.6848272681236267,7.6237592697143555,37.70000076293945,23.41449737548828,2,20260320,10:00-16:00 LST (UTC+8)
TP_0710,0.954,0.04600000000000004,2500,2385,0.7564884424209595,0.5840780735015869,0.8746241331100464,0.03689727559685707,0.021802935749292374,0.13375261425971985,0.051153041422367096,0.030188679695129395,0.01593291386961937,0.0008385744295082986,0.013417190872132778,0.051153041422367096,0.09559748321771622,0.7658239006996155,1.5829999446868896,71.30000305175781,34.41305160522461,2,20260320,10:00-16:00 LST (UTC+8)
TP_0711,0.8812,0.11880000000000002,2500,2203,0.7930210828781128,0.5804674625396729,0.912073016166687,0.0401400662958622,0.018610985949635506,0.13935542106628418,0.09759418666362762,0.05401724949479103,0.020426690578460693,0.0,0.017703132703900337,0.03812982141971588,0.05310939624905586,0.8145069479942322,3.4808402061462402,29.299999237060547,29.30000114440918,2,20260320,10:00-16:00 LST (UTC+8)
TP_0712,0.7124,0.28759999999999997,2500,1781,0.5061847567558289,0.3599426746368408,0.7095646858215332,0.17694713175296783,0.05296649411320686,0.6041549444198608,0.48455923795700073,0.27905669808387756,0.12464907020330429,0.0,0.043795619159936905,0.11510387063026428,0.19146546721458435,0.6347150206565857,8.203800201416016,32.099998474121094,28.525033950805664,2,20260320,10:00-16:00 LST (UTC+8)
TP_0713,0.8336,0.1664,2500,2084,0.6623326539993286,0.42335277795791626,0.8437413573265076,0.17774884402751923,0.12891873717308044,0.5820537209510803,0.17754319310188293,0.13003838062286377,0.09261036664247513,0.011516314931213856,0.10652591288089752,0.2687140107154846,0.45729365944862366,0.7107102274894714,7.656479835510254,60.099998474121094,46.01249694824219,2,20260320,10:00-16:00 LST (UTC+8)
TP_0714,0.6644,0.3356,2500,1661,0.6536252498626709,0.4061669111251831,0.8669453263282776,0.1241936907172203,0.03471804037690163,0.41902467608451843,0.3407585918903351,0.18543046712875366,0.09933774918317795,0.0,0.026490066200494766,0.07766405493021011,0.13967490196228027,0.7503940463066101,7.190999984741211,26.5,21.42729377746582,2,20260320,10:00-16:00 LST (UTC+8)
TP_0715,0.6512,0.3488,2500,1628,0.45383650064468384,0.3011978566646576,0.608381450176239,0.3064233064651489,0.16318592429161072,0.753685474395752,0.5534397959709167,0.4508599638938904,0.25921374559402466,0.025184275582432747,0.16707617044448853,0.29729729890823364,0.3918918967247009,0.6119492650032043,13.614559173583984,62.900001525878906,39.03256607055664,2,20260320,10:00-16:00 LST (UTC+8)
TP_0716,1.0,0.0,2500,2500,0.8687081336975098,0.7409303784370422,0.9511100649833679,0.0665714293718338,0.0538666695356369,0.3043999969959259,0.0,0.0,0.0,0.0,0.030799999833106995,0.13079999387264252,0.3043999969959259,0.8687081336975098,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0717,1.0,0.0,2500,2500,0.9786543846130371,0.9656878113746643,0.9902390241622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786543846130371,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0718,1.0,0.0,2500,2500,0.9920679926872253,0.9902390241622925,0.9944223165512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920679926872253,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0719,1.0,0.0,2500,2500,0.9943101406097412,0.9930278658866882,0.995816707611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943101406097412,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0720,1.0,0.0,2500,2500,0.9953498244285583,0.9944223165512085,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953498244285583,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0721,1.0,0.0,2500,2500,0.9978431463241577,0.995816707611084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978431463241577,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0722,1.0,0.0,2500,2500,0.9999860525131226,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999860525131226,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0723,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0724,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0725,1.0,0.0,2500,2500,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0726,1.0,0.0,2500,2500,0.9937025308609009,0.9930278658866882,0.995816707611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937025308609009,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0727,1.0,0.0,2500,2500,0.9956817626953125,0.9944223165512085,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956817626953125,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0728,1.0,0.0,2500,2500,0.9991387724876404,0.9972111582756042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991387724876404,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0729,1.0,0.0,2500,2500,0.9998310804367065,0.9986055493354797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998310804367065,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0730,1.0,0.0,2500,2500,0.9986066222190857,0.9972111582756042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986066222190857,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0731,1.0,0.0,2500,2500,0.9982579946517944,0.9972111582756042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982579946517944,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0732,1.0,0.0,2500,2500,0.9952839612960815,0.9930278658866882,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952839612960815,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0733,1.0,0.0,2500,2500,0.9909384846687317,0.987450122833252,0.9944223165512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909384846687317,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0734,1.0,0.0,2500,2500,0.9795394539833069,0.9628989696502686,0.987450122833252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795394539833069,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0735,0.726,0.274,2500,1815,0.7410803437232971,0.4982823133468628,0.9351738691329956,0.10704447329044342,0.029935723170638084,0.39669421315193176,0.30633607506752014,0.15867768228054047,0.064462810754776,0.0,0.0181818176060915,0.07162534445524216,0.13002754747867584,0.7966038584709167,4.375880241394043,18.100000381469727,15.970365524291992,2,20260320,10:00-16:00 LST (UTC+8)
TP_0736,0.5228,0.47719999999999996,2500,1307,0.5116546750068665,0.370444655418396,0.6591922044754028,0.1466827094554901,0.059168580919504166,0.5179800987243652,0.3144606053829193,0.1981637328863144,0.0887528657913208,0.0015302218962460756,0.03825554624199867,0.13771997392177582,0.24789594113826752,0.6862444281578064,7.543079853057861,43.29999923706055,15.806958198547363,2,20260320,10:00-16:00 LST (UTC+8)
TP_0737,0.74,0.26,2500,1850,0.7451537251472473,0.514438807964325,0.8782034516334534,0.13266409933567047,0.036936938762664795,0.5151351094245911,0.37567567825317383,0.2016216218471527,0.08270270377397537,0.0,0.031351350247859955,0.07945945858955383,0.15783783793449402,0.7932094931602478,3.512080192565918,26.5,13.5079984664917,2,20260320,10:00-16:00 LST (UTC+8)
TP_0738,0.6328,0.36719999999999997,2500,1582,0.3528349697589874,0.23121652007102966,0.4650929868221283,0.33709588646888733,0.1470712274312973,0.8603034019470215,0.7098609209060669,0.4753476679325104,0.24525916576385498,0.007585335057228804,0.1232616975903511,0.3103666305541992,0.4879898726940155,0.5616552829742432,12.472558975219727,74.0999984741211,33.9666633605957,2,20260320,10:00-16:00 LST (UTC+8)
TP_0739,0.754,0.246,2500,1885,0.5035087466239929,0.32117611169815063,0.6895142197608948,0.28616902232170105,0.2008841633796692,0.7549071907997131,0.3702917695045471,0.3023872673511505,0.15278515219688416,0.015384615398943424,0.1909814327955246,0.3962864577770233,0.575066328048706,0.6146742105484009,14.839479446411133,74.0999984741211,60.323081970214844,2,20260320,10:00-16:00 LST (UTC+8)
TP_0740,0.7976,0.20240000000000002,2500,1994,0.5118237137794495,0.3265390992164612,0.690829873085022,0.22152169048786163,0.08659311383962631,0.6323971748352051,0.4679037034511566,0.2968906760215759,0.1414242684841156,0.0,0.06720160692930222,0.19257773458957672,0.3846539556980133,0.6055117845535278,7.018959999084473,34.900001525878906,34.678653717041016,2,20260320,10:00-16:00 LST (UTC+8)
TP_0741,0.7628,0.23719999999999997,2500,1907,0.5741212964057922,0.376240611076355,0.7509568333625793,0.22908082604408264,0.10557594895362854,0.7115888595581055,0.49134767055511475,0.29575249552726746,0.14682747423648834,0.0,0.08757210522890091,0.2291557490825653,0.3529103398323059,0.6715192198753357,6.929800033569336,34.900001525878906,29.215007781982422,2,20260320,10:00-16:00 LST (UTC+8)
TP_0742,0.8876,0.11240000000000006,2500,2219,0.7811833024024963,0.4860282838344574,0.9286964535713196,0.09418657422065735,0.052125584334135056,0.36502930521965027,0.1568274050951004,0.07751239091157913,0.037854891270399094,0.0,0.03695358335971832,0.11942316591739655,0.23073457181453705,0.7955257296562195,2.048640012741089,32.099998474121094,18.226335525512695,2,20260320,10:00-16:00 LST (UTC+8)
TP_0743,0.6684,0.3316,2500,1671,0.5762858390808105,0.3423173725605011,0.8393085598945618,0.19560572504997253,0.08118890970945358,0.6505087018013,0.4733692407608032,0.26211848855018616,0.12327947467565536,0.0,0.07360861450433731,0.16995811462402344,0.2669060528278351,0.6634685397148132,6.956600189208984,26.5,20.97888946533203,2,20260320,10:00-16:00 LST (UTC+8)
TP_0744,0.784,0.21599999999999997,2500,1960,0.451404869556427,0.2368132323026657,0.6760401725769043,0.31567054986953735,0.21479591727256775,0.7841836810112,0.3637755215167999,0.343367338180542,0.263775497674942,0.02908163331449032,0.20000000298023224,0.41530612111091614,0.5943877696990967,0.5666958689689636,12.771039962768555,62.900001525878906,59.125186920166016,2,20260320,10:00-16:00 LST (UTC+8)
TP_0745,1.0,0.0,2500,2500,0.8944486379623413,0.7919101715087891,0.9589350819587708,0.02817142941057682,0.012000000104308128,0.1615999937057495,0.0,0.0,0.0,0.0,0.0,0.035999998450279236,0.16120000183582306,0.8944486379623413,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0746,1.0,0.0,2500,2500,0.9801099896430969,0.9670822620391846,0.991633415222168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801099896430969,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0747,1.0,0.0,2500,2500,0.9927271604537964,0.991633415222168,0.9944223165512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927271604537964,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
TP_0748,1.0,0.0,2500,2500,0.9945048689842224,0.9930278658866882,0.9972111582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945048689842224,0.0,0.0,0.0,2,20260320,10:00-16:00 LST (UTC+8)
