run_id,cell_id,scenario,hour,tmrt_output_path,n_pixels,valid_pixel_count,tmrt_mean_c,tmrt_p50_c,tmrt_p75_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,pct_pixels_tmrt_ge_40,pct_pixels_tmrt_ge_45,pct_pixels_tmrt_ge_50,pct_pixels_tmrt_ge_55,hour_sgt,source_run_id,selection_status,reuse_existing_n24_label,source,target_version,reference_domain_version
v12_n150_overhead_TP_0759_h15,TP_0759,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0759\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,53.68320083618164,56.28745269775391,60.77254867553711,60.817142486572266,60.863037109375,60.863037109375,86.8,76.32,76.32,68.08,15,v12_n150_overhead_TP_0759_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0759_h16,TP_0759,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0759\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,45.485721588134766,47.06654357910156,51.78567886352539,51.830596923828125,51.87660217285156,51.87660217285156,69.92,69.24,39.16,0.0,16,v12_n150_overhead_TP_0759_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0772_h10,TP_0772,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,42.55521774291992,44.66592788696289,45.42445755004883,45.63341522216797,45.68990707397461,46.10078048706055,79.88,41.68,0.0,0.0,10,v12_n150_base_TP_0772_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0772_h12,TP_0772,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,57.42428588867188,61.177978515625,61.756343841552734,61.85409927368164,61.873165130615234,62.09553909301758,89.03999999999999,83.84,83.84,83.84,12,v12_n150_base_TP_0772_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0772_h13,TP_0772,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,57.55328750610352,60.87922668457031,61.66735458374024,61.85093688964844,61.89622116088867,62.285762786865234,90.16,85.36,85.36,85.36,13,v12_n150_base_TP_0772_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0772_h15,TP_0772,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,55.57942581176758,58.58905792236328,59.56549072265625,59.82114028930664,59.889678955078125,60.50823593139648,88.08,85.8,85.8,81.08,15,v12_n150_base_TP_0772_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0772_h16,TP_0772,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,47.2957763671875,49.45635223388672,50.457332611083984,50.76006317138672,50.83286666870117,51.45642852783203,83.8,83.44,37.92,0.0,16,v12_n150_base_TP_0772_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0772_h10,TP_0772,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,42.55442428588867,44.66592788696289,45.42445755004883,45.63341522216797,45.6884994506836,46.07524108886719,79.88,41.68,0.0,0.0,10,v12_n150_overhead_TP_0772_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0772_h12,TP_0772,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,57.42366409301758,61.177978515625,61.75598907470703,61.85241317749024,61.87068557739258,62.09553909301758,89.03999999999999,83.84,83.84,83.84,12,v12_n150_overhead_TP_0772_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0772_h13,TP_0772,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,57.55248641967773,60.87922668457031,61.66660690307617,61.85093688964844,61.89603042602539,62.26206588745117,90.16,85.36,85.36,85.36,13,v12_n150_overhead_TP_0772_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0772_h15,TP_0772,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,55.578269958496094,58.58905792236328,59.56514358520508,59.82114028930664,59.888919830322266,60.476932525634766,88.08,85.8,85.8,81.08,15,v12_n150_overhead_TP_0772_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0772_h16,TP_0772,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0772\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,47.29444885253906,49.45635223388672,50.457332611083984,50.76006317138672,50.83200073242188,51.42781066894531,83.8,83.44,37.88,0.0,16,v12_n150_overhead_TP_0772_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0773_h10,TP_0773,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,35.096160888671875,32.94391632080078,33.93756103515625,43.53472137451172,46.63153839111328,46.63153839111328,18.16,6.2,0.0,0.0,10,v12_n24_base_TP_0773_h10,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0773_h12,TP_0773,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,42.14907455444336,36.16899108886719,41.79146957397461,60.69436264038086,62.34486389160156,62.34486389160156,28.04,24.32,24.08,24.08,12,v12_n24_base_TP_0773_h12,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0773_h13,TP_0773,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,42.398529052734375,36.24467468261719,55.55597305297852,60.66888427734375,62.62262725830078,62.62262725830078,29.520000000000003,25.24,25.08,25.08,13,v12_n24_base_TP_0773_h13,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0773_h15,TP_0773,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,41.34018325805664,36.00315856933594,41.0351791381836,57.8394775390625,60.86521911621094,60.86521911621094,26.040000000000003,24.2,24.2,20.76,15,v12_n24_base_TP_0773_h15,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0773_h16,TP_0773,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,37.91629409790039,34.557716369628906,37.097694396972656,48.59166717529297,51.878787994384766,51.878787994384766,23.0,22.6,6.2,0.0,16,v12_n24_base_TP_0773_h16,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0773_h10,TP_0773,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,35.07929992675781,32.94248962402344,33.91455841064453,43.33869552612305,46.63153839111328,46.63153839111328,18.16,6.2,0.0,0.0,10,v12_n24_overhead_as_canopy_TP_0773_h10,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0773_h12,TP_0773,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,42.10809326171875,36.15985107421875,41.69425964355469,60.44285202026367,62.34486389160156,62.34486389160156,27.72,24.32,24.08,24.08,12,v12_n24_overhead_as_canopy_TP_0773_h12,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0773_h13,TP_0773,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,42.35115051269531,36.23060607910156,55.55913925170898,60.66888427734375,62.62262725830078,62.62262725830078,29.2,25.24,25.08,25.08,13,v12_n24_overhead_as_canopy_TP_0773_h13,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0773_h15,TP_0773,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,41.31755065917969,35.999969482421875,40.97722625732422,57.76166534423828,60.86521911621094,60.86521911621094,25.96,24.2,24.2,20.56,15,v12_n24_overhead_as_canopy_TP_0773_h15,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0773_h16,TP_0773,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n24_tiles\TP_0773\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,37.90126419067383,34.557716369628906,37.04573822021485,48.52738952636719,51.878787994384766,51.878787994384766,23.0,22.56,6.2,0.0,16,v12_n24_overhead_as_canopy_TP_0773_h16,retained_n24,True,completed_n24_existing,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0792_h10,TP_0792,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.13286209106445,33.46155548095703,42.69159698486328,46.3069953918457,46.39400863647461,46.54703903198242,34.96,18.64,0.0,0.0,10,v12_n150_base_TP_0792_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0792_h12,TP_0792,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,47.27907943725586,39.87816619873047,60.48780059814453,62.11857604980469,62.17926788330078,62.28618621826172,49.84,44.24,44.2,44.16,12,v12_n150_base_TP_0792_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0792_h13,TP_0792,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,47.62156295776367,40.35596466064453,59.995548248291016,62.32118606567383,62.40192031860352,62.54376983642578,50.48,46.52,46.48,46.08,13,v12_n150_base_TP_0792_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0792_h15,TP_0792,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,45.55662536621094,38.38822555541992,56.6901741027832,60.46620941162109,60.57293319702149,60.76020431518555,46.6,42.64,42.64,39.56,15,v12_n150_base_TP_0792_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0792_h16,TP_0792,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,40.217899322509766,35.27463150024414,47.43654251098633,51.4773063659668,51.58468246459961,51.77309799194336,37.64,36.96,18.32,0.0,16,v12_n150_base_TP_0792_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0792_h10,TP_0792,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.1328125,33.46155548095703,42.69159698486328,46.3069953918457,46.39400863647461,46.54703903198242,34.96,18.64,0.0,0.0,10,v12_n150_overhead_TP_0792_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0792_h12,TP_0792,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,47.2781982421875,39.87816619873047,60.48780059814453,62.11857604980469,62.17926788330078,62.28618621826172,49.84,44.24,44.2,44.16,12,v12_n150_overhead_TP_0792_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0792_h13,TP_0792,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,47.620601654052734,40.35456848144531,59.995548248291016,62.32118606567383,62.40192031860352,62.54376983642578,50.48,46.52,46.48,46.08,13,v12_n150_overhead_TP_0792_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0792_h15,TP_0792,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,45.55630493164063,38.38822555541992,56.6901741027832,60.46620941162109,60.57293319702149,60.76020431518555,46.6,42.64,42.64,39.56,15,v12_n150_overhead_TP_0792_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0792_h16,TP_0792,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0792\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,40.21784973144531,35.27463150024414,47.43654251098633,51.4773063659668,51.58468246459961,51.77309799194336,37.64,36.96,18.32,0.0,16,v12_n150_overhead_TP_0792_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0799_h10,TP_0799,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.36130905151367,33.76866149902344,43.148216247558594,43.84511947631836,44.07485580444336,45.65478897094727,41.16,3.44,0.0,0.0,10,v12_n150_base_TP_0799_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0799_h12,TP_0799,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,45.88665771484375,38.20904541015625,59.53139114379883,61.17669296264648,61.40594482421875,61.778316497802734,44.72,39.12,39.12,39.08,12,v12_n150_base_TP_0799_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0799_h13,TP_0799,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,46.549072265625,40.01504135131836,59.00492477416992,60.33622741699219,60.57187271118164,61.74224853515625,50.03999999999999,42.96,42.96,42.96,13,v12_n150_base_TP_0799_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0799_h15,TP_0799,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,44.75943756103516,38.65892028808594,56.010704040527344,57.54832077026367,57.87508773803711,59.96802520751953,45.36,40.68,40.68,31.76,15,v12_n150_base_TP_0799_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0799_h16,TP_0799,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,39.78525924682617,36.12238311767578,46.89957427978516,48.2446174621582,48.60830307006836,50.91541290283203,37.6,36.120000000000005,3.44,0.0,16,v12_n150_base_TP_0799_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0799_h10,TP_0799,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,37.301395416259766,33.76190185546875,43.07687759399414,43.82220077514648,44.03725051879883,45.64271545410156,40.72,2.52,0.0,0.0,10,v12_n150_overhead_TP_0799_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0799_h12,TP_0799,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,45.796669006347656,38.20753860473633,59.46518707275391,61.012474060058594,61.2720947265625,61.75581359863281,44.64,38.8,38.8,38.76,12,v12_n150_overhead_TP_0799_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0799_h13,TP_0799,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,46.4569206237793,39.99296951293945,58.90510559082031,60.23883438110352,60.52048110961914,61.73571395874024,49.96,42.6,42.6,42.6,13,v12_n150_overhead_TP_0799_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0799_h15,TP_0799,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,44.696807861328125,38.63595199584961,55.96932220458984,57.52187347412109,57.84606552124024,59.96802520751953,44.64,40.52,40.52,31.36,15,v12_n150_overhead_TP_0799_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0799_h16,TP_0799,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0799\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,39.73434829711914,36.03842926025391,46.87984085083008,48.22138977050781,48.57587432861328,50.915306091308594,37.4,35.92,2.72,0.0,16,v12_n150_overhead_TP_0799_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0808_h10,TP_0808,base,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_base\solweig_outputs_h10\Tmrt_average.tif,2500,2500,35.66992950439453,33.44352722167969,40.92864990234375,42.986114501953125,43.62748336791992,44.44038772583008,25.040000000000003,0.0,0.0,0.0,10,v12_n150_base_TP_0808_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0808_h12,TP_0808,base,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_base\solweig_outputs_h12\Tmrt_average.tif,2500,2500,43.24433898925781,37.50279235839844,57.25313949584961,59.181396484375,59.9278678894043,60.96611404418945,35.160000000000004,28.88,28.88,28.88,12,v12_n150_base_TP_0808_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0808_h13,TP_0808,base,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_base\solweig_outputs_h13\Tmrt_average.tif,2500,2500,42.999271392822266,37.63071823120117,56.176551818847656,58.355934143066406,59.3714485168457,60.45891189575195,35.44,28.32,28.32,28.04,13,v12_n150_base_TP_0808_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0808_h15,TP_0808,base,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_base\solweig_outputs_h15\Tmrt_average.tif,2500,2500,41.64143371582031,37.03851318359375,52.56515502929688,55.65523910522461,56.846824645996094,58.10150909423828,29.32,26.840000000000003,26.840000000000003,13.08,15,v12_n150_base_TP_0808_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_base_TP_0808_h16,TP_0808,base,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_base\solweig_outputs_h16\Tmrt_average.tif,2500,2500,37.34574508666992,35.01604461669922,36.81044769287109,46.5328369140625,47.69257736206055,48.86576461791992,20.28,17.2,0.0,0.0,16,v12_n150_base_TP_0808_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0808_h10,TP_0808,overhead_as_canopy,10,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h10\Tmrt_average.tif,2500,2500,35.50346755981445,33.35413360595703,34.72997283935547,42.97673034667969,43.62748336791992,44.44038772583008,23.52,0.0,0.0,0.0,10,v12_n150_overhead_TP_0808_h10,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0808_h12,TP_0808,overhead_as_canopy,12,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h12\Tmrt_average.tif,2500,2500,42.79366302490234,37.24062347412109,56.7951774597168,59.16120529174805,59.9278678894043,60.96611404418945,32.56,27.04,27.04,27.04,12,v12_n150_overhead_TP_0808_h12,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0808_h13,TP_0808,overhead_as_canopy,13,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h13\Tmrt_average.tif,2500,2500,42.55531692504883,37.33107376098633,55.378753662109375,58.336910247802734,59.36122894287109,60.45891189575195,33.08,26.44,26.44,25.68,13,v12_n150_overhead_TP_0808_h13,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0808_h15,TP_0808,overhead_as_canopy,15,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h15\Tmrt_average.tif,2500,2500,41.216094970703125,36.76726531982422,41.51725006103516,55.61708068847656,56.83287048339844,58.10150909423828,27.08,24.84,24.84,12.88,15,v12_n150_overhead_TP_0808_h15,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
v12_n150_overhead_TP_0808_h16,TP_0808,overhead_as_canopy,16,C:\Users\CloudStar\Documents\GitHub\Urban-Analytics-Portfolio\06-openheat_grid\data\solweig\v12_n150_tiles\TP_0808\solweig_overhead_as_canopy\solweig_outputs_h16\Tmrt_average.tif,2500,2500,37.12497329711914,34.847434997558594,36.50477981567383,46.50167846679688,47.6470947265625,48.86576461791992,18.72,15.2,0.0,0.0,16,v12_n150_overhead_TP_0808_h16,selected_new,False,solweig_b7_new,systemb_target_family_v0_1_b5,n150_training_future
