cell_id,hazard_score_v08,rank_v08_hazard_score,hazard_score_v10,rank_v10_hazard_score,rank_change_v08_minus_v10,is_old_dsm_gap_false_positive_candidate,hazard_score_base_v10,rank_base_v10_hazard_score,hazard_score_overhead_sens,rank_overhead_sens_hazard_score,rank_change_base_minus_overhead,score_change_overhead_minus_base,overhead_fraction_total,overhead_shade_proxy,pedestrian_shelter_fraction,transport_deck_fraction,overhead_confounding_flag,overhead_interpretation,lat,lon,land_use_hint,max_utci_c,mean_utci_c,p90_utci_c,max_wbgt_proxy_c,mean_wbgt_proxy_c,p90_wbgt_proxy_c,moderate_wbgt_hours,high_wbgt_hours,strong_utci_hours,very_strong_utci_hours,extreme_utci_hours,gvi_percent,svf,shade_fraction,building_density,road_fraction,elderly_proxy,outdoor_exposure_proxy,forecast_hours,hazard_utci_intensity_score,hazard_utci_duration_score,hazard_utci_relative_score,hazard_wbgt_relative_score,hazard_wbgt_intensity_score,hazard_wbgt_moderate_duration_score,hazard_wbgt_high_duration_score,hazard_wbgt_duration_score,hazard_score,vulnerability_score,exposure_score,risk_priority_score,peak_utci_category,peak_wbgt_category_sg,rank,svf_v08_umep_veg,shade_fraction_v08_umep_veg,delta_svf_v10_minus_v08,delta_shade_v10_minus_v08,building_density_v08,v10_building_density,v10_building_area_m2,v10_open_pixel_fraction,mean_building_height_m,mean_building_height_m_v08,max_building_height_m,max_building_height_m_v08,tree_canopy_fraction,ndvi_mean,impervious_fraction,elderly_pct_65plus,children_pct_under5,vulnerability_score_v071,outdoor_exposure_score_v071,dominant_subzone,umep_morphology_version,svf_source_v10,shade_source_v10,building_source_v10,old_valid_pixel_count,old_building_pixel_count,old_building_area_m2,old_building_density,old_open_pixel_fraction,old_dsm_mean_all_m,old_dsm_max_all_m,old_building_height_mean_m,old_building_height_max_m,old_building_height_p50_m,old_building_height_p90_m,v10_valid_pixel_count,v10_building_pixel_count,oldfp_v10_building_area_m2,oldfp_v10_building_density,oldfp_v10_open_pixel_fraction,v10_dsm_mean_all_m,v10_dsm_max_all_m,v10_building_height_mean_m,v10_building_height_max_m,v10_building_height_p50_m,v10_building_height_p90_m,cell_area_m2,delta_building_area_m2,delta_building_density,delta_open_pixel_fraction,delta_building_height_mean_m,delta_building_height_max_m,delta_building_height_p50_m,delta_building_height_p90_m,oldfp_lat,oldfp_lon,oldfp_land_use_hint,oldfp_road_fraction,oldfp_gvi_percent,oldfp_tree_canopy_fraction,oldfp_ndvi_mean,oldfp_shade_fraction,oldfp_svf,oldfp_building_density,oldfp_mean_building_height_m,oldfp_max_building_height_m,hazard_rank_true_v08,oldfp_hazard_score,oldfp_max_utci_c,oldfp_max_wbgt_proxy_c,risk_rank_v08_conditioned,risk_priority_score_v08_conditioned,risk_rank_v08_social_conditioned,risk_priority_score_v08_social_conditioned,risk_rank_v08_candidate_policy,risk_priority_score_v08_candidate_policy,oldfp_vulnerability_score_v071,oldfp_outdoor_exposure_score_v071,old_vs_osm_completeness,reviewed_vs_osm_completeness,coverage_gain_vs_osm,old_dsm_area_m2,reviewed_dsm_area_m2,osm_area_m2,reviewed_minus_old_dsm_area_m2,old_hazard_top20,old_hazard_top50,old_hazard_topN,low_old_completeness,zero_old_completeness,high_coverage_gain,large_building_area_gain,large_building_density_gain,v10_building_density_nontrivial,possible_old_dsm_gap_false_positive,audit_flags,overhead_cell_area_m2,overhead_area_total_m2,overhead_weighted_shade_area_m2,n_overhead_features,overhead_area_covered_walkway_m2,n_covered_walkway,overhead_area_elevated_rail_m2,n_elevated_rail,overhead_area_elevated_road_m2,n_elevated_road,overhead_area_pedestrian_bridge_m2,n_pedestrian_bridge,overhead_area_viaduct_m2,n_viaduct,overhead_overhead_fraction_total,overhead_overhead_shade_proxy,overhead_fraction_covered_walkway,overhead_fraction_elevated_rail,overhead_fraction_elevated_road,overhead_fraction_pedestrian_bridge,overhead_fraction_viaduct,overhead_pedestrian_shelter_fraction,overhead_transport_deck_fraction,overhead_overhead_confounding_flag,overhead_overhead_interpretation,is_v10_gamma_top20,is_v10_delta_top20,is_v08_top50,is_old_dsm_gap_fp,is_major_overhead,final_interpretation,interpretation_priority,final_interpretation_note
TP_0841,0.3300248112146642,576.0,0.2959770601445482,635.0,-59.0,False,0.2959770601445482,635.0,0.3004016865982397,614.0,21.0,0.0044246264536914,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.351341350723802,103.86521758228746,residential,34.90808694093208,29.8261347238828,33.078841564893786,28.26360029505876,26.31468849893975,27.509580405573928,0,0,20,0,0,8.878269116797233,0.2848409804478555,0.5326790258087969,0.2747999999994501,0.0176514088299788,0.55,0.3544128522074947,96,0.445404347046604,0.2083333333333333,0.3742131979695431,0.3299492385786802,0.1579500368823452,0.0,0.0,0.0,0.2959770601445482,0.7378296146044625,0.2636916835699797,0.3927603411841432,strong heat stress,low,612,0.5560029745101929,0.3648863136768341,-0.2711619940623374,0.1677927121319627,0.0,0.2747999999994501,2748.0,0.7252000000000001,15.0,17.734302381084433,15.0,13.2,0.0,0.3172948692621607,0.4348401284416792,0.2052822546608628,0.0283056280168502,0.4141114506600861,0.6571917842621464,SERANGOON CENTRAL,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000000020009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0842,0.5263168691538458,281.0,0.4664109488016104,380.0,-99.0,False,0.4664109488016104,380.0,0.4329627841498288,408.0,-28.0,-0.0334481646517815,0.1044918540342127,0.0849015378111742,0.0533015214443588,0.0511903325898539,major_confounding,mixed_pedestrian_and_transport_overhead,1.3522459163444438,103.84005780780608,transport,37.26560373649396,30.288872822348537,34.853100086367135,28.584478129237528,26.372185519072826,27.780378841060976,0,0,30,0,0,2.6884158705753083,0.5417967014695944,0.3184833581150634,0.0615999999995103,0.279006696529487,0.35,0.6697516741323717,96,0.5632801868246979,0.3125,0.6546192893401016,0.5573604060913706,0.198059766154691,0.0,0.0,0.0,0.4664109488016104,0.2378296146044624,0.7677484787018256,0.4590378714212986,strong heat stress,low,444,0.7341600656509399,0.2260377407073974,-0.1923633641813456,0.0924456174076659,0.0,0.0615999999995103,616.0,0.9384,69.0,13.395305471418071,69.0,6.6,0.0,0.1797425749016735,0.617099882676616,0.1861819731903899,0.0320487893317229,0.332756490723214,0.4044991223810771,UPPER THOMSON,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.00000007949,1044.9185403504332,849.0153781184913,7.0,386.7571213327517,5.0,0.0,0.0,511.9033259026082,1.0,146.25809311507322,1.0,0.0,0.0,0.1044918540342127,0.0849015378111742,0.0386757121329677,0.0,0.0511903325898539,0.014625809311391,0.0,0.0533015214443588,0.0511903325898539,major_confounding,mixed_pedestrian_and_transport_overhead,False,False,False,False,True,other,99,
TP_0843,0.1864205149455215,789.0,0.1878695433809062,802.0,-13.0,False,0.1878695433809062,802.0,0.1945814622373151,784.0,18.0,0.0067119188564088,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3522459136722975,103.84095637165323,residential,34.15245867526223,29.430767937034,32.37067288647317,27.95932345990061,26.05458077529549,27.213351149085504,0,0,13,0,0,6.592235432528233,0.2703883108934879,0.6003837432408862,0.0988000000010046,0.0145187675337709,0.55,0.3536296918834427,96,0.4076229337631115,0.1354166666666666,0.2354314720812182,0.1411167512690355,0.1199154324875757,0.0,0.0,0.0,0.1878695433809062,0.7378296146044625,0.2596348884381338,0.3251251615209083,strong heat stress,low,751,0.3732865750789642,0.5751269459724426,-0.1028982641854762,0.0252567972684435,0.0,0.0988000000010046,988.0,0.9012,15.0,14.578996904928063,15.0,13.2,0.0,0.2664941207228496,0.4523240884958168,0.1522619851451721,0.0340985820391627,0.0744877259379948,0.2987604997005535,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999999898318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0844,0.2134685726158181,749.0,0.2518662334603659,708.0,41.0,False,0.2518662334603659,708.0,0.2579283014544121,685.0,23.0,0.0060620679940461,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3522459106654463,103.84185493549856,residential,34.79685931701978,29.656631820270647,32.958216762599804,28.13378883957849,26.17344098005425,27.374530540830342,0,0,16,0,0,6.749162337724605,0.3379646974005952,0.5425090373543983,0.2071999999986695,0.0224964198757605,0.55,0.3556241049689401,96,0.439842965850989,0.1666666666666666,0.3412182741116751,0.23248730964467,0.1417236049473107,0.0,0.0,0.0,0.2518662334603659,0.7378296146044625,0.2738336713995943,0.3669329268143924,strong heat stress,low,662,0.4216119050979614,0.5232458114624023,-0.0836472076973662,0.0192632258919959,0.0,0.2071999999986695,2072.0,0.7928,13.036679536679536,16.958009260366424,15.0,13.2,0.0,0.269981385282769,0.4550051904568418,0.1522619851451721,0.0340985820391627,0.0718298274689696,0.2427111225276131,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.00000006421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0845,0.6287538140465191,138.0,0.6284194979390025,144.0,-6.0,False,0.6284194979390025,144.0,0.6317651616519957,123.0,21.0,0.0033456637129931,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.35224590732389,103.84275349934173,commercial,39.54335919672316,30.893722952451668,36.768592982379126,28.98832265887988,26.545962268433072,28.12474903759211,0,0,34,2,0,6.672370889884465,0.6935027661321138,0.1537806011775642,0.2823999999995222,0.2362392148554521,0.35,0.759059803713863,96,0.677167959836158,0.3541666666666667,0.879492385786802,0.8223350253807107,0.248540332359985,0.0,0.0,0.0,0.6284194979390025,0.2378296146044624,0.9290060851926978,0.5836718128601126,very strong heat stress,low,163,0.9059558510780334,0.0534885749220848,-0.2124530849459196,0.1002920262554794,0.0,0.2823999999995222,2824.0,0.7176,12.11756373937677,17.562775478548208,15.0,19.8,0.0,0.2682749086640992,0.5625165166786888,0.1522619851451721,0.0340985820391627,0.0707031338510972,0.1824153181162669,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000000016917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0846,0.6315183425419187,135.0,0.6018292089989955,179.0,-44.0,False,0.6018292089989955,179.0,0.6079838544904308,153.0,26.0,0.0061546454914352,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3522459036476284,103.84365206318256,residential,38.76768141007237,30.787777382780344,36.14236416733991,28.957047670830526,26.61013389382455,28.11864990935564,0,0,33,1,0,8.087533588185886,0.6147075257103138,0.2047000618429189,0.2292000000021095,0.4055900941245755,0.55,0.4513975235311439,96,0.6383840705036186,0.34375,0.8240609137055839,0.8040609137055837,0.2446309588538158,0.0,0.0,0.0,0.6018292089989955,0.7378296146044625,0.6876267748478702,0.6459789371655841,very strong heat stress,low,42,0.878037691116333,0.0912908688187599,-0.2633301654060191,0.1134091930241589,0.0,0.2292000000021095,2292.0,0.7708,14.99476439790576,15.363714965294452,15.0,13.2,0.0,0.299722968626353,0.6353989338274053,0.1522619851451721,0.0340985820391627,0.0477031234468514,0.1819942744247502,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99999990796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
TP_0847,0.7018966039421165,30.0,0.6362735574518856,127.0,-97.0,True,0.6362735574518856,127.0,0.6421154395237378,103.0,24.0,0.0058418820718522,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3522458996366615,103.84455062702084,residential,39.223443448321696,30.99806784223816,36.5598151969994,29.05732783341841,26.67728099136437,28.21180743662233,0,0,34,1,0,6.47959271967221,0.5670660484860057,0.1378459640737028,0.340399999999839,0.2945109327445604,0.55,0.4236277331861401,96,0.6611721724160848,0.3541666666666667,0.8683248730964466,0.8629441624365483,0.2571659791773015,0.0,0.0,0.0,0.6362735574518856,0.7378296146044625,0.6095334685598377,0.6556204372631711,very strong heat stress,low,30,0.9876812696456908,0.0001662857102928,-0.4206152211596851,0.13767967836341,0.0,0.340399999999839,3404.0,0.6596,15.0,11.919823157525345,15.0,13.2,0.0,0.2639909493260491,0.5932588603750119,0.1522619851451721,0.0340985820391627,0.0423358156283599,0.2749855948893184,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,851.0,3404.0,0.340399999999839,0.6596,5.106,15.0,15.0,15.0,15.0,15.0,10000.00000000473,3404.0,0.340399999999839,-0.3404,15.0,15.0,15.0,15.0,1.3522458996366615,103.84455062702084,residential,0.2945109327445604,6.47959271967221,0.0,0.2639909493260491,0.0001662857102928,0.9876812696456908,0.0,11.919823157525345,13.2,30.0,0.7018966039421165,41.886039924013,28.91303877610689,92.0,0.5501809032573688,161.0,0.423909460010436,97.0,0.4424728874896906,0.0423358156283599,0.2749855948893184,0.0,1.0153678653601188,1.0153678653601188,0.0,3404.0,3352.4795457188407,3404.0,False,True,True,True,True,True,True,True,True,True,old_top50_hazard;zero_old_completeness;high_coverage_gain;large_building_density_gain;possible_old_dsm_gap_false_positive,10000.00000000473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,True,True,False,building_dsm_gap_corrected,4,High under old DSM but corrected downward after reviewed building DSM.
TP_0848,0.7039758316020766,27.0,0.6549222531988271,98.0,-71.0,True,0.6549222531988271,98.0,0.6577742646789423,82.0,16.0,0.0028520114801151,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3522458952909897,103.84544919085636,residential,39.66202621036294,31.088076430896862,36.918280892732696,29.104347947624102,26.675415480431383,28.24576095909749,0,0,34,2,0,5.402641644623408,0.594331045887935,0.1027329850859262,0.3267999999966949,0.2393303009694224,0.55,0.4098325752423556,96,0.6831013105181469,0.3541666666666667,0.9006091370558376,0.8852791878172589,0.2630434934530132,0.0,0.0,0.0,0.6549222531988271,0.7378296146044625,0.5243407707910751,0.6544037239609605,very strong heat stress,low,31,0.9928386807441713,0.0,-0.3985076348562363,0.1027329850859262,0.0,0.3267999999966949,3268.0,0.6732,15.0,9.562150807457698,15.0,13.2,0.0,0.2400587032138535,0.5746431367795161,0.1522619851451721,0.0340985820391627,0.0498236026057662,0.3938959149709976,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,817.0,3268.0,0.3267999999966949,0.6732,4.902,15.0,15.0,15.0,15.0,15.0,10000.000000101136,3268.0,0.3267999999966949,-0.3268,15.0,15.0,15.0,15.0,1.3522458952909897,103.84544919085636,residential,0.2393303009694224,5.402641644623408,0.0,0.2400587032138535,0.0,0.9928386807441713,0.0,9.562150807457698,13.2,27.0,0.7039758316020766,41.93023956897018,28.91695456501255,70.0,0.5609723859438651,137.0,0.4393030716504391,83.0,0.468148922176865,0.0498236026057662,0.3938959149709976,0.0,1.0043516254289253,1.0043516254289253,0.0,3268.0,3253.840504917135,3268.0,False,True,True,True,True,True,True,True,True,True,old_top50_hazard;zero_old_completeness;high_coverage_gain;large_building_density_gain;possible_old_dsm_gap_false_positive,10000.000000101136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,True,True,False,building_dsm_gap_corrected,4,High under old DSM but corrected downward after reviewed building DSM.
TP_0849,0.7208228685872438,8.0,0.680415625584943,66.0,-58.0,True,0.680415625584943,66.0,0.6816360560688737,48.0,18.0,0.0012204304839307,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.352245890610612,103.84634775468886,residential,39.93520432248154,31.19513613164236,37.146827998313725,29.219504779871663,26.769848753001813,28.354805552938632,0,0,34,3,0,6.6277018616970205,0.6291390222222886,0.1013370865587614,0.2696000000021969,0.3847999187900626,0.55,0.4461999796975156,96,0.6967602161240769,0.3541666666666667,0.9289340101522842,0.93502538071066,0.2774380974839578,0.0,0.0,0.0,0.680415625584943,0.7378296146044625,0.6815415821501014,0.6937897365442063,very strong heat stress,low,6,0.9928810596466064,0.0,-0.3637420374243179,0.1013370865587614,0.0,0.2696000000021969,2696.0,0.7303999999999999,15.0,9.424703702118228,15.0,13.2,0.0,0.2672822635932671,0.6371691105475561,0.1522619851451721,0.0340985820391627,0.0381434888225381,0.6100844878824091,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,674.0,2696.0,0.2696000000021969,0.7303999999999999,4.044,15.0,15.0,15.0,15.0,15.0,9999.99999991851,2696.0,0.2696000000021969,-0.2696,15.0,15.0,15.0,15.0,1.352245890610612,103.84634775468886,residential,0.3847999187900626,6.6277018616970205,0.0,0.2672822635932671,0.0,0.9928810596466064,0.0,9.424703702118228,13.2,8.0,0.7208228685872438,42.07783033202658,29.068488961867686,39.0,0.5887176413586787,93.0,0.4706654150276769,47.0,0.5387744192984388,0.0381434888225381,0.6100844878824091,0.0,0.9947210999790784,0.9947210999790784,0.0,2696.0,2710.3074420123426,2696.0,True,True,True,True,True,True,True,True,True,True,old_top20_hazard;zero_old_completeness;high_coverage_gain;large_building_density_gain;possible_old_dsm_gap_false_positive,9999.99999991851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,True,True,False,building_dsm_gap_corrected,4,High under old DSM but corrected downward after reviewed building DSM.
TP_0850,0.6888874165032199,45.0,0.62872935295281,141.0,-96.0,True,0.62872935295281,141.0,0.6339236692553872,120.0,21.0,0.0051943163025772,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,1.3522458855955295,103.84724631851816,residential,38.95360552609736,30.94662195835993,36.3330325940316,29.04412062276605,26.69522847322868,28.20622917398925,0,0,34,1,0,4.695812339972094,0.5949582349380236,0.1888568392287839,0.3287999999995634,0.2147703732967142,0.55,0.4036925933241785,96,0.6476802763048678,0.3541666666666667,0.8517766497461929,0.8588832487309644,0.2555150778457564,0.0,0.0,0.0,0.62872935295281,0.7378296146044625,0.497971602434077,0.6342087505548801,very strong heat stress,low,58,0.9534817337989808,0.0200097151100635,-0.3585234988609572,0.1688471241187204,0.0,0.3287999999995634,3288.0,0.6712,15.0,10.430842268790288,15.0,13.2,0.0,0.2243513853327132,0.5682534171485896,0.1522619851451721,0.0340985820391627,0.0178379247746715,0.8591888197407496,MARYMOUNT,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,822.0,3288.0,0.3287999999995634,0.6712,4.932,15.0,15.0,15.0,15.0,15.0,10000.00000001328,3288.0,0.3287999999995634,-0.3288,15.0,15.0,15.0,15.0,1.3522458855955295,103.84724631851816,residential,0.2147703732967142,4.695812339972094,0.0,0.2243513853327132,0.0200097151100635,0.9534817337989808,0.0,10.430842268790288,13.2,45.0,0.6888874165032199,41.4850766245741,28.89584322110475,47.0,0.577697247296451,90.0,0.47135723059886,72.0,0.4888766758327504,0.0178379247746715,0.8591888197407496,0.0,0.998900463277854,0.998900463277854,0.0,3288.0,3291.619256247567,3288.0,False,True,True,True,True,True,True,True,True,True,old_top50_hazard;zero_old_completeness;high_coverage_gain;large_building_density_gain;possible_old_dsm_gap_false_positive,10000.00000001328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clean_or_minor,minor_or_none,False,False,True,True,False,building_dsm_gap_corrected,4,High under old DSM but corrected downward after reviewed building DSM.
TP_0851,0.2232561952236611,737.0,0.2073383759257922,772.0,-35.0,False,0.2073383759257922,772.0,0.1703336282943781,818.0,-46.0,-0.0370047476314141,0.4113994454436523,0.3289393940225377,0.032731317549129,0.3786681278945232,major_confounding,mixed_pedestrian_and_transport_overhead,1.3522458802457418,103.848144882344,transport,33.72957192823131,29.54931893154979,32.02552813635762,28.14230492050869,26.320150134208493,27.420505497544347,0,0,11,0,0,11.080675256802875,0.2311983087287291,0.7050839659535312,0.046800000000137,0.4199079155693768,0.35,0.7049769788923441,96,0.3864785964115654,0.1145833333333333,0.2045685279187817,0.2416243654822335,0.1427881150635861,0.0,0.0,0.0,0.2073383759257922,0.2378296146044624,0.8427991886409736,0.3096704827291636,strong heat stress,low,779,0.3019986450672149,0.6706858277320862,-0.0708003363384858,0.0343981382214449,0.0,0.046800000000137,468.0,0.9532,15.0,9.906609405791908,15.0,6.6,0.0,0.3662372279289528,0.6176149973113311,0.176281137423419,0.0322208981674531,0.1982994313613073,1.0,BISHAN EAST,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999999970714,4113.994454424475,3289.3939402157434,7.0,201.73884504367388,1.0,3347.171122370058,4.0,439.5101565640848,1.0,125.57433044665817,1.0,0.0,0.0,0.4113994454436523,0.3289393940225377,0.0201738845044264,0.334717112237986,0.0439510156565371,0.0125574330447025,0.0,0.032731317549129,0.3786681278945232,major_confounding,mixed_pedestrian_and_transport_overhead,False,False,False,False,True,other,99,
TP_0852,0.0636910932145451,952.0,0.067800106333616,952.0,0.0,False,0.067800106333616,952.0,0.0729056768033903,948.0,4.0,0.0051055704697743,0.0058467636689407,0.0045663269951392,0.0006347653715041,0.0052119982974365,clean_or_minor,minor_or_none,1.352245874561249,103.84904344616616,commercial,31.818758471517672,28.689421468169744,30.50612664033533,27.47082448976853,25.78218539401703,26.79958283805379,0,0,0,0,0,23.199725723678,0.0346146830715239,0.93444300797242,0.0,0.0518317189602087,0.35,0.7129579297400521,96,0.2909379235758836,0.0,0.0316751269035533,0.0345177664974619,0.0588530612210664,0.0,0.0,0.0,0.067800106333616,0.2378296146044624,0.8640973630831643,0.226351481748343,moderate heat stress,low,918,0.0358553901314735,0.9615196585655212,-0.0012407070599496,-0.0270766505931012,0.0,0.0,0.0,1.0,0.0,6.649357608900992,0.0,19.8,0.0,0.6355494605261776,0.0,0.195337336630166,0.0307311903920876,0.3393554045080948,1.0,BISHAN EAST,v10_reviewed_dsm_with_veg,UMEP_SVF_reviewed_building_DSM_with_vegetation,UMEP_shadow_reviewed_building_DSM_with_vegetation,reviewed_augmented_HDB3D_URA_OSM_manual_DSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999999997635,58.46763668939322,45.66326995138199,3.0,0.0,0.0,29.903194971701936,1.0,22.2167880026516,1.0,6.3476537150396775,1.0,0.0,0.0,0.0058467636689407,0.0045663269951392,0.0,0.0029903194971709,0.0022216788002656,0.0006347653715041,0.0,0.0006347653715041,0.0052119982974365,clean_or_minor,minor_or_none,False,False,False,False,False,other,99,
