row_uid,validation_method,cv_scheme,fold,station_id,timestamp,date,hour_sgt,official_wbgt_c,wbgt_a_c,wbgt_a_model_id,m4_score,m7_score,wbgt_proxy_v09_c,ge31,ge33,exceedance_ge31_c,exceedance_ge33_c,source_path,row_id,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,shortwave_3h_mean,cloud_cover,precipitation,direct_radiation,diffuse_radiation,has_weather_match,weather_source_base,weather_source_relative_path,shortwave_bin,shortwave_3h_mean_bin,humidity_bin,wind_bin,temperature_bin,cloud_cover_bin,direct_radiation_bin,diffuse_radiation_bin,combined_radiation_hot_regime,hour_sin,hour_cos,radiation_hot_flag,shortwave_very_high_flag,shortwave_3h_very_high_flag
time_block|S149|2026-05-08 01:00:00+08:00,blocked_time,time_block,time_block_02,S149,2026-05-08 01:00:00+08:00,2026-05-08,1,26.3,26.05953453955401,M4_inertia_ridge,26.05953453955401,25.791611462886088,26.56000630181072,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1263,27.5,90.0,1.8,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,low,high,mid,mid,mid,hot_not_highradiation,0.25881904510252074,0.9659258262890683,False,False,False
time_block|S149|2026-05-08 02:00:00+08:00,blocked_time,time_block,time_block_02,S149,2026-05-08 02:00:00+08:00,2026-05-08,2,26.3,25.83644348526394,M4_inertia_ridge,25.83644348526394,25.53135883325377,26.16453689521468,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1264,27.2,89.0,1.8,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,low,high,very_high,mid,mid,hot_not_highradiation,0.49999999999999994,0.8660254037844387,False,False,False
time_block|S149|2026-05-09 16:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 16:00:00+08:00,2026-05-09,16,30.5,29.648761097088645,M4_inertia_ridge,29.648761097088645,29.336812009949007,26.32312821546612,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1265,28.0,81.0,4.8,436.0,436.0,96.0,1.2,179.0,257.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,mid,high,high,low,very_high,very_high,radiation_hot,-0.8660254037844385,-0.5000000000000004,True,True,True
time_block|S149|2026-05-09 17:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 17:00:00+08:00,2026-05-09,17,29.7,28.74001679104823,M4_inertia_ridge,28.74001679104823,28.598657537627645,26.28378121092629,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1266,27.8,81.0,0.2,246.0,306.9583333333333,76.0,0.0,102.0,144.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,low,high,very_high,radiation_hot,-0.9659258262890683,-0.25881904510252063,True,False,False
time_block|S149|2026-05-09 18:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 18:00:00+08:00,2026-05-09,18,27.6,27.83507458055684,M4_inertia_ridge,27.83507458055684,28.328415551975603,26.394690847533504,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1267,28.1,81.0,2.3,264.0,277.640873015873,59.0,0.1,169.0,95.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,low,very_high,high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,False
time_block|S149|2026-05-09 19:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 19:00:00+08:00,2026-05-09,19,26.6,26.319408511694483,M4_inertia_ridge,26.319408511694483,27.29200338628308,26.302956614128263,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1268,27.6,86.0,2.6,79.0,229.342803030303,99.0,0.0,47.0,32.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,low,high,mid,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,False
time_block|S149|2026-05-09 20:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 20:00:00+08:00,2026-05-09,20,26.4,26.425257446917527,M4_inertia_ridge,26.425257446917527,26.964653328083227,27.02499915991203,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1269,28.9,81.0,3.9,0.0,145.08333333333334,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,mid,mid,very_high,very_high,mid,mid,radiation_hot,-0.8660254037844386,0.5000000000000001,True,False,False
time_block|S149|2026-05-09 21:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 21:00:00+08:00,2026-05-09,21,26.3,26.67515229957089,M4_inertia_ridge,26.67515229957089,27.0079495087968,26.948777240271266,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1270,28.3,86.0,4.5,0.0,59.33333333333333,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,mid,high,high,very_high,mid,mid,radiation_hot,-0.7071067811865477,0.7071067811865474,True,False,False
time_block|S149|2026-05-09 22:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 22:00:00+08:00,2026-05-09,22,26.1,26.56189920179551,M4_inertia_ridge,26.56189920179551,26.793508146903488,26.757240098842743,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1271,27.8,89.0,4.0,0.0,9.875,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,mid,high,very_high,mid,mid,hot_not_highradiation,-0.5000000000000004,0.8660254037844384,False,False,False
time_block|S149|2026-05-09 23:00:00+08:00,blocked_time,time_block,time_block_03,S149,2026-05-09 23:00:00+08:00,2026-05-09,23,26.1,26.3430223901581,M4_inertia_ridge,26.3430223901581,26.52082565965288,26.461057496623013,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1272,27.4,90.0,5.7,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,high,high,very_high,mid,mid,hot_not_highradiation,-0.25881904510252157,0.9659258262890681,False,False,False
time_block|S149|2026-05-10 00:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 00:00:00+08:00,2026-05-10,0,26.3,26.068127082669942,M4_inertia_ridge,26.068127082669942,25.799951640257053,26.16453689521468,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1273,27.2,89.0,1.3,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,low,high,very_high,mid,mid,hot_not_highradiation,0.0,1.0,False,False,False
time_block|S149|2026-05-10 01:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 01:00:00+08:00,2026-05-10,1,26.0,26.081800642226515,M4_inertia_ridge,26.081800642226515,25.86605531758801,26.163417250852536,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1274,27.0,91.0,2.9,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,mid,mid,mid,mid,mid,other,0.25881904510252074,0.9659258262890683,False,False,False
time_block|S149|2026-05-10 02:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 02:00:00+08:00,2026-05-10,2,26.0,25.676165066233377,M4_inertia_ridge,25.676165066233377,25.409645375668298,25.571833370398554,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1275,26.6,89.0,3.0,0.0,0.0,89.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,mid,mid,low,mid,mid,other,0.49999999999999994,0.8660254037844387,False,False,False
time_block|S149|2026-05-10 03:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 03:00:00+08:00,2026-05-10,3,25.5,25.512212683750832,M4_inertia_ridge,25.512212683750832,25.68267851864499,25.76993652410859,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1276,27.0,87.0,5.9,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,high,mid,very_high,mid,mid,other,0.7071067811865476,0.7071067811865476,False,False,False
time_block|S149|2026-05-10 04:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 04:00:00+08:00,2026-05-10,4,25.7,25.064637563284048,M4_inertia_ridge,25.064637563284048,25.387342536714826,25.179796382403588,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1277,26.5,86.0,6.2,0.0,0.0,98.0,0.5,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,very_high,mid,mid,mid,mid,other,0.8660254037844386,0.5000000000000001,False,False,False
time_block|S149|2026-05-10 05:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 05:00:00+08:00,2026-05-10,5,25.7,25.05318958419053,M4_inertia_ridge,25.05318958419053,25.55949610149528,25.07577330547253,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1278,26.0,90.0,3.4,0.0,0.0,96.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,mid,mid,low,mid,mid,other,0.9659258262890683,0.25881904510252074,False,False,False
time_block|S149|2026-05-10 06:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 06:00:00+08:00,2026-05-10,6,26.0,25.19304047059628,M4_inertia_ridge,25.19304047059628,25.80828189557184,25.27769685947885,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1279,26.5,87.0,0.7,0.0,0.0,98.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,low,mid,mid,mid,mid,other,1.0,6.123233995736766e-17,False,False,False
time_block|S149|2026-05-10 07:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 07:00:00+08:00,2026-05-10,7,26.2,25.05476324495073,M4_inertia_ridge,25.05476324495073,25.894900342459344,25.081519576071084,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1280,26.4,86.0,0.6,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,low,mid,very_high,mid,mid,other,0.9659258262890683,-0.25881904510252063,False,False,False
time_block|S149|2026-05-10 08:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 08:00:00+08:00,2026-05-10,8,27.5,26.47684418707489,M4_inertia_ridge,26.47684418707489,27.27677086204888,25.914385712460746,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1281,26.7,91.0,1.5,71.0,14.791666666666668,98.0,0.0,35.0,36.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,mid,high,low,mid,mid,high,high,highradiation_not_hot,0.8660254037844387,-0.4999999999999998,False,False,False
time_block|S149|2026-05-10 09:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 09:00:00+08:00,2026-05-10,9,27.9,27.79726156410279,M4_inertia_ridge,27.79726156410279,28.652496851983585,26.42100362001124,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1282,28.0,83.0,10.1,249.0,75.54166666666667,80.0,0.4,150.0,99.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,high,mid,very_high,high,low,high,high,radiation_hot,0.7071067811865476,-0.7071067811865475,True,False,False
time_block|S149|2026-05-10 10:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 10:00:00+08:00,2026-05-10,10,30.1,29.19785264754893,M4_inertia_ridge,29.19785264754893,30.16356728051307,27.11357846978553,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1283,28.9,80.0,4.5,465.0,203.54166666666663,60.0,0.1,328.0,137.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,high,mid,high,very_high,low,very_high,high,radiation_hot,0.49999999999999994,-0.8660254037844387,True,True,False
time_block|S149|2026-05-10 11:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 11:00:00+08:00,2026-05-10,11,30.8,30.45614017392752,M4_inertia_ridge,30.45614017392752,31.45192655221137,27.72789417198366,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1284,29.8,76.0,2.3,630.0,378.125,76.0,0.0,452.0,178.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,low,very_high,low,very_high,very_high,radiation_hot,0.258819045102521,-0.9659258262890682,True,True,True
time_block|S149|2026-05-10 12:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 12:00:00+08:00,2026-05-10,12,31.5,30.90755558168642,M4_inertia_ridge,30.90755558168642,32.18495239386825,27.89089785848877,True,False,0.5,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1285,30.8,69.0,4.7,800.0,562.7916666666667,64.0,0.0,658.0,142.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,high,very_high,low,very_high,very_high,radiation_hot,1.2246467991473532e-16,-1.0,True,True,True
time_block|S149|2026-05-10 13:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 13:00:00+08:00,2026-05-10,13,31.4,31.44479617580712,M4_inertia_ridge,31.44479617580712,32.68458789056381,27.990345134123075,True,False,0.3999999999999986,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1286,31.3,66.0,7.7,904.0,723.125,34.0,0.0,771.0,133.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,high,radiation_hot,-0.2588190451025208,-0.9659258262890683,True,True,True
time_block|S149|2026-05-10 14:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 14:00:00+08:00,2026-05-10,14,30.2,30.95081386565428,M4_inertia_ridge,30.95081386565428,32.15600643341631,27.67772615414409,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1287,31.5,62.0,9.5,872.0,828.4166666666666,41.0,0.0,683.0,189.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.4999999999999997,-0.8660254037844388,True,True,True
time_block|S149|2026-05-10 15:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 15:00:00+08:00,2026-05-10,15,28.1,30.16033880803467,M4_inertia_ridge,30.16033880803467,31.632013126935107,27.49942096697612,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1288,31.2,63.0,8.8,792.0,857.0,16.0,0.0,622.0,170.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.7071067811865471,-0.7071067811865479,True,True,True
time_block|S149|2026-05-10 16:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 16:00:00+08:00,2026-05-10,16,27.6,28.943156142807187,M4_inertia_ridge,28.943156142807187,31.02625944337293,27.37056827940686,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1289,30.5,68.0,8.7,663.0,805.7916666666666,61.0,0.0,520.0,143.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,very_high,radiation_hot,-0.8660254037844385,-0.5000000000000004,True,True,True
time_block|S149|2026-05-10 17:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 17:00:00+08:00,2026-05-10,17,27.0,27.891999410959915,M4_inertia_ridge,27.891999410959915,30.140638603626808,27.46159571617372,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1290,30.5,69.0,6.1,502.0,698.5833333333334,78.0,0.0,386.0,116.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,very_high,very_high,low,very_high,very_high,low,very_high,high,radiation_hot,-0.9659258262890683,-0.25881904510252063,True,True,True
time_block|S149|2026-05-10 18:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 18:00:00+08:00,2026-05-10,18,26.5,26.733261598180725,M4_inertia_ridge,26.733261598180725,28.850651204422203,27.530440665069683,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1291,30.600000000000005,69.0,2.4,277.0,566.5,90.0,0.1,189.0,88.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,low,very_high,low,very_high,high,radiation_hot,-1.0,-1.8369701987210297e-16,True,False,True
time_block|S149|2026-05-10 19:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 19:00:00+08:00,2026-05-10,19,26.2,25.93682405182188,M4_inertia_ridge,25.93682405182188,27.048524158627373,26.1555838901211,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1292,28.2,79.0,11.8,65.0,438.08333333333337,98.0,0.1,27.0,38.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,high,very_high,low,very_high,high,mid,high,high,radiation_hot,-0.9659258262890684,0.2588190451025203,True,False,True
time_block|S149|2026-05-10 20:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 20:00:00+08:00,2026-05-10,20,26.1,25.40486684463381,M4_inertia_ridge,25.40486684463381,26.82071702626807,26.55328619947945,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1293,28.0,85.0,6.400000000000001,0.0,302.6666666666667,96.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,mid,very_high,high,low,mid,mid,radiation_hot,-0.8660254037844386,0.5000000000000001,True,False,False
time_block|S149|2026-05-10 21:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 21:00:00+08:00,2026-05-10,21,26.6,25.47905004221136,M4_inertia_ridge,25.47905004221136,26.512059268035493,26.36161457794361,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1294,27.5,88.0,5.3,0.0,142.83333333333331,95.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,high,mid,high,high,low,mid,mid,radiation_hot,-0.7071067811865477,0.7071067811865474,True,False,False
time_block|S149|2026-05-10 22:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 22:00:00+08:00,2026-05-10,22,26.3,25.625069994710632,M4_inertia_ridge,25.625069994710632,26.17191908842374,26.16453689521468,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1295,27.2,89.0,6.4,0.0,26.791666666666668,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,mid,very_high,high,mid,mid,mid,hot_not_highradiation,-0.5000000000000004,0.8660254037844384,False,False,False
time_block|S149|2026-05-10 23:00:00+08:00,blocked_time,time_block,time_block_04,S149,2026-05-10 23:00:00+08:00,2026-05-10,23,26.0,25.46593757513916,M4_inertia_ridge,25.46593757513916,25.89005607141129,26.065262189141475,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1296,27.0,90.0,3.7,0.0,0.0,99.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,mid,mid,mid,mid,mid,other,-0.25881904510252157,0.9659258262890681,False,False,False
time_block|S149|2026-05-11 00:00:00+08:00,blocked_time,time_block,time_block_05,S149,2026-05-11 00:00:00+08:00,2026-05-11,0,26.0,25.968941768755325,M4_inertia_ridge,25.968941768755325,25.744356628478187,25.96519366071344,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1297,26.8,91.0,2.4,0.0,0.0,98.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,low,mid,mid,mid,mid,other,0.0,1.0,False,False,False
time_block|S149|2026-05-11 01:00:00+08:00,blocked_time,time_block,time_block_05,S149,2026-05-11 01:00:00+08:00,2026-05-11,1,25.8,25.930585898253312,M4_inertia_ridge,25.930585898253312,25.74675187838515,25.76841561683881,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1298,26.7,90.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,very_high,mid,very_high,mid,mid,other,0.25881904510252074,0.9659258262890683,False,False,False
time_block|S149|2026-05-11 02:00:00+08:00,blocked_time,time_block,time_block_05,S149,2026-05-11 02:00:00+08:00,2026-05-11,2,25.5,25.85620014969186,M4_inertia_ridge,25.85620014969186,25.666162167161968,25.570517857970472,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1299,26.625,90.75,6.15,0.0,0.0,98.5,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,very_high,mid,mid,mid,mid,other,0.49999999999999994,0.8660254037844387,False,False,False
time_block|S149|2026-05-11 03:00:00+08:00,blocked_time,time_block,time_block_05,S149,2026-05-11 03:00:00+08:00,2026-05-11,3,25.2,25.970118341444508,M4_inertia_ridge,25.970118341444508,25.899062915199416,25.76697003632196,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1300,26.6,91.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,very_high,mid,very_high,mid,mid,other,0.7071067811865476,0.7071067811865476,False,False,False
time_block|S149|2026-05-11 04:00:00+08:00,blocked_time,time_block,time_block_05,S149,2026-05-11 04:00:00+08:00,2026-05-11,4,25.2,25.987293864683192,M4_inertia_ridge,25.987293864683192,25.91697653420384,25.56874637750306,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1301,26.4,91.0,4.8,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,high,high,mid,very_high,mid,mid,other,0.8660254037844386,0.5000000000000001,False,False,False
time_block|S150|2026-05-07 02:00:00+08:00,blocked_time,time_block,time_block_01,S150,2026-05-07 02:00:00+08:00,2026-05-07,2,24.9,25.607476844250005,M4_inertia_ridge,25.607476844250005,25.498693145772453,25.15391380973448,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1302,25.5,96.0,2.9,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,very_high,mid,low,very_high,mid,mid,other,0.49999999999999994,0.8660254037844387,False,False,False
time_block|S150|2026-05-07 03:00:00+08:00,blocked_time,time_block,time_block_01,S150,2026-05-07 03:00:00+08:00,2026-05-07,3,24.8,25.646856047511108,M4_inertia_ridge,25.646856047511108,25.55230660519477,25.05864099500545,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1303,25.5,95.0,3.5,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,very_high,mid,low,very_high,mid,mid,other,0.7071067811865476,0.7071067811865476,False,False,False
time_block|S150|2026-05-07 04:00:00+08:00,blocked_time,time_block,time_block_01,S150,2026-05-07 04:00:00+08:00,2026-05-07,4,24.8,25.72832801205717,M4_inertia_ridge,25.72832801205717,25.67304684870197,24.95889643299482,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1304,25.4,95.0,3.3,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,very_high,mid,low,very_high,mid,mid,other,0.8660254037844386,0.5000000000000001,False,False,False
time_block|S150|2026-05-07 05:00:00+08:00,blocked_time,time_block,time_block_01,S150,2026-05-07 05:00:00+08:00,2026-05-07,5,24.7,25.90080547478077,M4_inertia_ridge,25.90080547478077,25.92531721717009,24.95889643299482,False,False,0.0,0.0,outputs/v11_beta_calibration/hourly_max/v11_beta_oof_predictions.csv,1305,25.4,95.0,3.1,0.0,0.0,100.0,0.0,0.0,0.0,True,orig,outputs/v11_beta_formal/diagnostics_inputs/v11_pairs_14d_formal_20260524_40419_v091_diag.csv,mid,mid,very_high,mid,low,very_high,mid,mid,other,0.9659258262890683,0.25881904510252074,False,False,False
