model,split_type,hour_sgt_numeric,n,bias_pred_minus_obs,mae,official_wbgt_mean,pred_wbgt_mean
M5_inertia_morphology_ridge,LOSO,5.25,27,-0.010473470435391723,0.4762897734501171,24.937037037037037,24.926563566601644
M5_inertia_morphology_ridge,LOSO,5.5,27,0.02888655496663209,0.4952331772792054,24.88148148148148,24.910368036448112
M5_inertia_morphology_ridge,LOSO,5.75,27,0.057991473742036205,0.4885464510406641,24.837037037037035,24.89502851077907
M5_inertia_morphology_ridge,LOSO,6.0,27,0.0953756272061877,0.47431597639759326,24.78518518518518,24.880560812391373
M5_inertia_morphology_ridge,LOSO,6.25,27,0.09306652844080945,0.506183844576729,24.777777777777775,24.870844306218583
M5_inertia_morphology_ridge,LOSO,6.5,27,0.08415491452647414,0.4939262410364021,24.777777777777782,24.86193269230425
M5_inertia_morphology_ridge,LOSO,6.75,27,0.07604981029225925,0.5023412181658836,24.777777777777782,24.853827588070036
M5_inertia_morphology_ridge,LOSO,7.0,27,0.068748882750336,0.5159568426970138,24.77777777777778,24.846526660528113
M5_inertia_morphology_ridge,LOSO,7.25,27,0.35309248412889177,0.5703972868654164,24.866666666666667,25.219759150795557
M5_inertia_morphology_ridge,LOSO,7.5,27,0.406731227882756,0.6289266113262255,25.037037037037038,25.443768264919793
M5_inertia_morphology_ridge,LOSO,7.75,27,0.3063964802237492,0.6230709176681711,25.362962962962964,25.669359443186718
M5_inertia_morphology_ridge,LOSO,8.0,27,0.03818531491944923,0.6358433392538042,25.85925925925926,25.897444574178706
M5_inertia_morphology_ridge,LOSO,8.25,27,-0.19516489066277704,0.7620540779740481,26.57777777777778,26.382612887114995
M5_inertia_morphology_ridge,LOSO,8.5,27,-0.40835299145922094,0.9077454026106525,27.25925925925926,26.85090626780004
M5_inertia_morphology_ridge,LOSO,8.75,27,-0.6735508633256343,1.0308940786741247,27.985185185185188,27.311634321859554
M5_inertia_morphology_ridge,LOSO,9.0,27,-0.6543604998709308,0.9358886471864634,28.422222222222224,27.76786172235129
M5_inertia_morphology_ridge,LOSO,9.25,27,-0.7428424319305397,1.0557984462866945,28.81851851851852,28.07567608658798
M5_inertia_morphology_ridge,LOSO,9.5,27,-0.6287300024396281,1.0931229969580238,29.05185185185185,28.423121849412226
M5_inertia_morphology_ridge,LOSO,9.75,27,-0.39254943487317934,1.0515872592001367,29.185185185185187,28.792635750312
M5_inertia_morphology_ridge,LOSO,10.0,27,-0.10263421594202894,0.7845310713072015,29.277777777777775,29.175143561835746
M5_inertia_morphology_ridge,LOSO,10.25,27,-0.09747652747764379,0.7835776750396158,29.485185185185188,29.38770865770754
M5_inertia_morphology_ridge,LOSO,10.5,27,-0.10823180985978624,0.6335375309283335,29.75185185185185,29.643620041992065
M5_inertia_morphology_ridge,LOSO,10.75,27,-0.041650640231103264,0.5440601832307379,29.97037037037037,29.928719730139264
M5_inertia_morphology_ridge,LOSO,11.0,27,0.13421829085549228,0.5607971177392105,30.1,30.234218290855488
M5_inertia_morphology_ridge,LOSO,11.25,27,0.06533196989336024,0.7071399600154429,30.133333333333333,30.198665303226694
M5_inertia_morphology_ridge,LOSO,11.5,27,-0.09686312259298349,0.7778405831215821,30.355555555555558,30.258692432962576
M5_inertia_morphology_ridge,LOSO,11.75,27,-0.18097084614975106,0.8410200604541005,30.570370370370373,30.38939952422062
M5_inertia_morphology_ridge,LOSO,12.0,27,-0.011436342040087423,0.7461745187827648,30.58518518518519,30.573748843145104
M5_inertia_morphology_ridge,LOSO,12.25,27,0.1262177810586683,0.8700732025752216,30.57407407407407,30.700291855132743
M5_inertia_morphology_ridge,LOSO,12.5,27,0.11499682873732303,0.8543453669538015,30.71481481481481,30.82981164355214
M5_inertia_morphology_ridge,LOSO,12.75,27,0.0993436177012395,0.7306431341010523,30.86296296296296,30.962306580664197
M5_inertia_morphology_ridge,LOSO,13.0,27,0.1533367892793312,0.7412092867841282,30.94444444444444,31.097781233723772
M5_inertia_morphology_ridge,LOSO,13.25,27,-0.08042554844725637,0.8159675407016068,31.07407407407408,30.99364852562682
M5_inertia_morphology_ridge,LOSO,13.5,27,-0.2228960640236741,0.746036869411634,31.13333333333333,30.91043726930966
M5_inertia_morphology_ridge,LOSO,13.75,27,-0.1433282648192369,0.8407200283064383,31.0,30.856671735180758
M5_inertia_morphology_ridge,LOSO,14.0,27,0.23357556451302064,1.0455633925246504,30.62962962962963,30.86320519414265
M5_inertia_morphology_ridge,LOSO,14.25,27,0.18638047255517454,1.108312855496429,30.56666666666667,30.75304713922184
M5_inertia_morphology_ridge,LOSO,14.5,27,0.06554172353725528,1.0884155827189639,30.633333333333333,30.698875056870587
M5_inertia_morphology_ridge,LOSO,14.75,26,-0.08970635603907517,0.8841838148454441,30.765384615384615,30.67567825934554
M5_inertia_morphology_ridge,LOSO,15.0,27,-0.2695566889580316,1.0386150866305723,30.955555555555552,30.685998866597522
M5_inertia_morphology_ridge,LOSO,15.25,27,-0.7961755827002649,1.172519546491247,31.3037037037037,30.507528121003443
M5_inertia_morphology_ridge,LOSO,15.5,27,-1.0081625536368521,1.258782161913628,31.392592592592592,30.384430038955745
M5_inertia_morphology_ridge,LOSO,15.75,27,-0.7404578965932378,1.1814856249048555,31.08888888888889,30.348430992295654
M5_inertia_morphology_ridge,LOSO,16.0,27,-0.38968970438993816,1.0358263632130817,30.82222222222222,30.432532517832282
M5_inertia_morphology_ridge,LOSO,16.25,27,-0.31095152503873547,0.8988993562963896,30.4037037037037,30.09275217866497
M5_inertia_morphology_ridge,LOSO,16.5,27,-0.23189075273412424,0.8617927966271536,29.992592592592594,29.760701839858466
M5_inertia_morphology_ridge,LOSO,16.75,27,-0.1530570163881077,0.8986949441780289,29.58888888888889,29.43583187250078
M5_inertia_morphology_ridge,LOSO,17.0,27,0.291671218346493,0.8421635685863075,28.833333333333332,29.12500455167983
M5_inertia_morphology_ridge,LOSO,17.25,27,0.6287291418615099,0.8232639102537822,28.15555555555555,28.784284697417068
M5_inertia_morphology_ridge,LOSO,17.5,27,0.6814615451064038,0.8693941149233906,27.72592592592593,28.40738747103233
M5_inertia_morphology_ridge,LOSO,17.75,27,0.6324727634911471,0.856060997006445,27.35185185185185,27.984324615343002
M5_inertia_morphology_ridge,LOSO,18.0,27,0.41157747658497096,0.8136703162268051,27.088888888888892,27.50046636547386
M5_inertia_morphology_ridge,LOSO,18.25,27,0.2679018496081269,0.7616188645272957,26.911111111111108,27.179012960719238
M5_inertia_morphology_ridge,LOSO,18.5,27,0.1838447560922447,0.790726801924739,26.677777777777774,26.86162253387002
M5_inertia_morphology_ridge,LOSO,18.75,27,0.07159034677466201,0.7189133392359844,26.48888888888889,26.56047923566355
M5_inertia_morphology_ridge,LOSO,19.0,27,-0.01587340907248939,0.5891283537574159,26.344444444444438,26.32857103537196
M5_inertia_morphology_ridge,LOSO,19.25,27,-0.10606654130314441,0.5182548326761853,26.196296296296296,26.090229754993153
M5_inertia_morphology_ridge,LOSO,19.5,27,-0.28748662227021604,0.4765180727593074,26.137037037037036,25.849550414766824
M5_inertia_morphology_ridge,LOSO,19.75,27,-0.5087401010644242,0.5504934771844239,26.114814814814817,25.60607471375039
M5_inertia_morphology_ridge,LOSO,20.0,27,-0.14642719359798095,0.44639728980494264,26.07777777777778,25.9313505841798
M5_inertia_morphology_ridge,LOSO,20.25,27,-0.1196575278934478,0.43088898040316476,26.05925925925926,25.93960173136581
M5_inertia_morphology_ridge,LOSO,20.5,27,-0.12057623020831904,0.43339016474482794,26.06666666666667,25.946090436458345
M5_inertia_morphology_ridge,LOSO,20.75,27,-0.09360163532502505,0.42550917090746687,26.04444444444444,25.950842809119422
M5_inertia_morphology_ridge,LOSO,21.0,27,-0.08314865818419372,0.44044739626981266,26.037037037037035,25.953888378852845
M5_inertia_morphology_ridge,LOSO,21.5,27,-0.09951802593579952,0.4315788432144487,26.066666666666666,25.967148640730866
M5_inertia_morphology_ridge,LOSO,21.75,27,-0.07723430610863773,0.39556252293464156,26.070370370370366,25.993136064261734
M5_inertia_morphology_ridge,LOSO,22.0,27,-0.1125676145727377,0.37435001314205385,26.129629629629626,26.01706201505689
M5_inertia_morphology_ridge,LOSO,22.25,27,-0.14390121164573055,0.3664122808082961,26.196296296296296,26.052395084650563
M5_inertia_morphology_ridge,LOSO,22.5,27,-0.17113637962609238,0.40169395758465987,26.225925925925928,26.054789546299837
M5_inertia_morphology_ridge,LOSO,22.75,27,-0.19102222003842131,0.39385734531105154,26.244444444444444,26.05342222440602
M5_inertia_morphology_ridge,LOSO,23.25,27,-0.2222251693101336,0.4181427436728946,26.24074074074074,26.018515571430605
M5_inertia_morphology_ridge,LOSO,23.5,27,-0.2114324725784171,0.4111076715489369,26.2,25.988567527421583
M5_inertia_morphology_ridge,LOSO,23.75,27,-0.20094162790784798,0.4162802601554937,26.159259259259258,25.95831763135141
M5_inertia_morphology_ridge,LOSO,0.0,27,-0.2210537190898031,0.446019520711405,26.1,25.8789462809102
M5_inertia_morphology_ridge,LOSO,0.25,27,-0.21426571482377493,0.4394061743146334,26.06296296296296,25.848697248139185
M5_inertia_morphology_ridge,LOSO,0.5,27,-0.21499618750610924,0.43320445711715305,26.03333333333333,25.818337145827222
M5_inertia_morphology_ridge,LOSO,0.75,27,-0.19355632720717397,0.44784986027344487,25.98148148148148,25.78792515427431
M5_inertia_morphology_ridge,LOSO,1.0,27,-0.17696403840816255,0.46078414349559044,25.95555555555556,25.778591517147394
M5_inertia_morphology_ridge,LOSO,1.25,27,-0.1847137965109411,0.4626414133935207,25.92222222222222,25.737508425711287
M5_inertia_morphology_ridge,LOSO,1.5,27,-0.20342385376542393,0.47556452242106306,25.900000000000002,25.69657614623458
M5_inertia_morphology_ridge,LOSO,1.75,27,-0.23673976323855525,0.4858597075292983,25.89259259259259,25.655852829354036
