prediction_source,validation_scheme,dataset_label,target_col,model,event_target,official_event_threshold_c,score_threshold_c,TP,FP,TN,FN,precision,recall,F1,specificity,false_alarm_ratio,miss_rate,critical_success_index,predicted_positive_count,official_positive_count,youden_J
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.1,2,34,9816,621,0.05555555555555555,0.0032102728731942215,0.006069802731411229,0.9965482233502538,0.9444444444444444,0.9967897271268058,0.0030441400304414,36,623,-0.00024150377655196564
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.2,1,26,9824,622,0.037037037037037035,0.0016051364365971107,0.0030769230769230765,0.9973604060913706,0.9629629629629629,0.9983948635634029,0.0015408320493066256,27,623,-0.0010344574720323463
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.3,1,18,9832,622,0.05263157894736842,0.0016051364365971107,0.003115264797507788,0.9981725888324873,0.9473684210526315,0.9983948635634029,0.0015600624024961,19,623,-0.0002222747309156281
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.4,1,13,9837,622,0.07142857142857142,0.0016051364365971107,0.0031397174254317113,0.9986802030456853,0.9285714285714286,0.9983948635634029,0.0015723270440251573,14,623,0.00028533948228237627
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.5,1,10,9840,622,0.09090909090909091,0.0016051364365971107,0.003154574132492114,0.9989847715736041,0.9090909090909091,0.9983948635634029,0.001579778830963665,11,623,0.0005899080102012011
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.6,1,8,9842,622,0.1111111111111111,0.0016051364365971107,0.0031645569620253164,0.9991878172588833,0.8888888888888888,0.9983948635634029,0.001584786053882726,9,623,0.0007929536954804917
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.7,0,2,9848,623,0.0,0.0,0.0,0.9997969543147208,1.0,1.0,0.0,2,623,-0.00020304568527917954
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.8,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,31.9,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.0,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.1,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.2,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.3,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.4,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.5,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.6,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.7,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.8,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,32.9,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.0,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.1,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.2,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.3,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.4,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.5,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.6,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.7,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.8,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,33.9,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,34.0,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,34.1,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,34.2,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,34.3,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,34.4,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge31,31.0,34.5,0,0,9850,623,,0.0,0.0,1.0,,1.0,0.0,0,623,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.0,161,4109,6203,0,0.03770491803278689,1.0,0.0726698262243286,0.601532195500388,0.9622950819672131,0.0,0.03770491803278689,4270,161,0.6015321955003881
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.1,161,3956,6356,0,0.03910614525139665,1.0,0.07526881720430108,0.6163692785104732,0.9608938547486033,0.0,0.03910614525139665,4117,161,0.6163692785104731
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.2,161,3816,6496,0,0.04048277596178024,1.0,0.0778153697438376,0.6299456943366951,0.9595172240382198,0.0,0.04048277596178024,3977,161,0.629945694336695
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.3,161,3691,6621,0,0.041796469366562825,1.0,0.08023922252678793,0.6420674941815361,0.9582035306334372,0.0,0.041796469366562825,3852,161,0.6420674941815361
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.4,161,3558,6754,0,0.04329120731379403,1.0,0.08298969072164948,0.6549650892164468,0.956708792686206,0.0,0.04329120731379403,3719,161,0.6549650892164469
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.5,159,3447,6865,2,0.04409317803660566,0.9875776397515528,0.08441730820281393,0.6657292474786657,0.9559068219633944,0.012422360248447204,0.04406873614190687,3606,161,0.6533068872302183
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.6,159,3354,6958,2,0.04526046114432109,0.9875776397515528,0.08655416439847577,0.6747478665632273,0.9547395388556789,0.012422360248447204,0.04523470839260313,3513,161,0.6623255063147799
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.7,159,3295,7017,2,0.04603358425014476,0.9875776397515528,0.08796680497925312,0.6804693560899923,0.9539664157498552,0.012422360248447204,0.04600694444444445,3454,161,0.6680469958415451
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.8,158,3185,7127,3,0.04726293748130422,0.9813664596273292,0.09018264840182648,0.6911365399534523,0.9527370625186958,0.018633540372670808,0.04722056186491333,3343,161,0.6725029995807814
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,27.9,156,3062,7250,5,0.048477315102548164,0.968944099378882,0.0923350103580941,0.7030643910007758,0.9515226848974518,0.031055900621118012,0.048402109835556935,3218,161,0.6720084903796577
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.0,154,2890,7422,7,0.05059132720105125,0.9565217391304348,0.09609984399375976,0.719743987587277,0.9494086727989488,0.043478260869565216,0.05047525401507703,3044,161,0.6762657267177117
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.1,153,2763,7549,8,0.05246913580246913,0.9503105590062112,0.09944751381215469,0.7320597362296354,0.9475308641975309,0.049689440993788817,0.05232558139534884,2916,161,0.6823702952358466
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.2,152,2671,7641,9,0.053843428976266386,0.9440993788819876,0.10187667560321716,0.7409813809154383,0.9461565710237336,0.055900621118012424,0.05367231638418079,2823,161,0.685080759797426
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.3,151,2540,7772,10,0.056112969156447416,0.937888198757764,0.105890603085554,0.7536850271528317,0.9438870308435526,0.062111801242236024,0.055905220288781934,2691,161,0.6915732259105956
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.4,147,2394,7918,14,0.05785123966942149,0.9130434782608695,0.10880829015544041,0.7678432893716058,0.9421487603305785,0.08695652173913043,0.057534246575342465,2541,161,0.6808867676324755
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.5,144,2288,8024,17,0.05921052631578947,0.8944099378881988,0.1110682607018897,0.7781225756400311,0.9407894736842105,0.10559006211180125,0.0587995100040833,2432,161,0.6725325135282298
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.6,143,2178,8134,18,0.061611374407582936,0.8881987577639752,0.11522965350523771,0.7887897595034911,0.9383886255924171,0.11180124223602485,0.061137238135955535,2321,161,0.6769885172674663
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.7,140,2080,8232,21,0.06306306306306306,0.8695652173913043,0.11759764804703905,0.7982932505818464,0.9369369369369369,0.13043478260869565,0.06247211066488175,2220,161,0.6678584679731507
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.8,135,2004,8308,26,0.06311360448807854,0.8385093167701864,0.11739130434782609,0.8056633048875097,0.9368863955119214,0.16149068322981366,0.06235565819861432,2139,161,0.6441726216576962
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,28.9,131,1911,8401,30,0.06415279138099902,0.8136645962732919,0.11892873354516569,0.8146819239720714,0.935847208619001,0.18633540372670807,0.06322393822393822,2042,161,0.6283465202453633
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.0,129,1814,8498,32,0.06639217704580545,0.8012422360248447,0.12262357414448669,0.824088440651668,0.9336078229541945,0.19875776397515527,0.06531645569620254,1943,161,0.6253306766765125
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.1,128,1749,8563,33,0.06819392647842301,0.7950310559006211,0.1256133464180569,0.8303917765709853,0.931806073521577,0.20496894409937888,0.06701570680628273,1877,161,0.6254228324716062
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.2,124,1644,8668,37,0.07013574660633484,0.7701863354037267,0.128564022809746,0.8405740884406516,0.9298642533936652,0.22981366459627328,0.06869806094182826,1768,161,0.6107604238443782
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.3,120,1554,8758,41,0.07168458781362007,0.7453416149068323,0.1307901907356948,0.8493017843289372,0.9283154121863799,0.2546583850931677,0.06997084548104957,1674,161,0.5946433992357694
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.4,117,1420,8892,44,0.07612231620039037,0.7267080745341615,0.13780918727915192,0.8622963537626067,0.9238776837996097,0.2732919254658385,0.07400379506641366,1537,161,0.5890044282967684
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.5,112,1293,9019,49,0.0797153024911032,0.6956521739130435,0.14303959131545338,0.8746121024049651,0.9202846975088967,0.30434782608695654,0.07702888583218707,1405,161,0.5702642763180086
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.6,109,1182,9130,52,0.0844306738962045,0.6770186335403726,0.15013774104683197,0.8853762606671839,0.9155693261037955,0.32298136645962733,0.08116157855547282,1291,161,0.5623948942075565
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.7,104,1049,9263,57,0.09019947961838681,0.6459627329192547,0.1582952815829528,0.8982738557020946,0.9098005203816132,0.35403726708074534,0.0859504132231405,1153,161,0.5442365886213492
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.8,98,960,9352,63,0.09262759924385633,0.6086956521739131,0.16078753076292043,0.9069045771916214,0.9073724007561437,0.391304347826087,0.08742194469223907,1058,161,0.5156002293655346
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,29.9,92,824,9488,69,0.10043668122270742,0.5714285714285714,0.17084493964716807,0.9200930954228084,0.8995633187772926,0.42857142857142855,0.09340101522842639,916,161,0.49152166685137977
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.0,86,729,9583,75,0.10552147239263804,0.5341614906832298,0.17622950819672134,0.9293056633048875,0.894478527607362,0.4658385093167702,0.09662921348314607,815,161,0.46346715398811744
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.1,76,607,9705,85,0.11127379209370425,0.4720496894409938,0.18009478672985782,0.9411365399534523,0.8887262079062958,0.5279503105590062,0.09895833333333333,683,161,0.41318622939444616
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.2,73,490,9822,88,0.12966252220248667,0.453416149068323,0.2016574585635359,0.9524825446082235,0.8703374777975134,0.546583850931677,0.11213517665130568,563,161,0.4058986936765465
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.3,64,374,9938,97,0.1461187214611872,0.39751552795031053,0.21368948247078462,0.9637315748642359,0.8538812785388128,0.6024844720496895,0.11962616822429907,438,161,0.3612471028145463
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.4,53,286,10026,108,0.15634218289085547,0.32919254658385094,0.21200000000000002,0.9722653219550039,0.8436578171091446,0.6708074534161491,0.1185682326621924,339,161,0.3014578685388549
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.5,42,239,10073,119,0.1494661921708185,0.2608695652173913,0.19004524886877827,0.976823118696664,0.8505338078291815,0.7391304347826086,0.105,281,161,0.2376926839140554
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.6,34,180,10132,127,0.1588785046728972,0.2111801242236025,0.18133333333333337,0.982544608223429,0.8411214953271028,0.7888198757763976,0.09970674486803519,214,161,0.19372473244703148
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.7,25,146,10166,136,0.14619883040935672,0.15527950310559005,0.1506024096385542,0.9858417377812257,0.8538011695906432,0.84472049689441,0.08143322475570032,171,161,0.14112124088681588
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.8,14,104,10208,147,0.11864406779661017,0.08695652173913043,0.10035842293906809,0.9899146625290923,0.8813559322033898,0.9130434782608695,0.052830188679245285,118,161,0.07687118426822281
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,30.9,9,60,10252,152,0.13043478260869565,0.055900621118012424,0.0782608695652174,0.9941815360744763,0.8695652173913043,0.9440993788819876,0.04072398190045249,69,161,0.05008215719248876
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.0,5,47,10265,156,0.09615384615384616,0.031055900621118012,0.046948356807511735,0.9954422032583398,0.9038461538461539,0.968944099378882,0.02403846153846154,52,161,0.026498103879457835
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.1,0,36,10276,161,0.0,0.0,0.0,0.9965089216446859,1.0,1.0,0.0,36,161,-0.003491078355314148
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.2,0,27,10285,161,0.0,0.0,0.0,0.9973816912335144,1.0,1.0,0.0,27,161,-0.002618308766485611
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.3,0,19,10293,161,0.0,0.0,0.0,0.9981574864235842,1.0,1.0,0.0,19,161,-0.0018425135764158496
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.4,0,14,10298,161,0.0,0.0,0.0,0.9986423584173778,1.0,1.0,0.0,14,161,-0.0013576415826221933
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.5,0,11,10301,161,0.0,0.0,0.0,0.998933281613654,1.0,1.0,0.0,11,161,-0.0010667183863459773
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.6,0,9,10303,161,0.0,0.0,0.0,0.9991272304111715,1.0,1.0,0.0,9,161,-0.000872769588828537
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.7,0,2,10310,161,0.0,0.0,0.0,0.9998060512024826,1.0,1.0,0.0,2,161,-0.00019394879751744032
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.8,0,0,10312,161,,0.0,0.0,1.0,,1.0,0.0,0,161,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,31.9,0,0,10312,161,,0.0,0.0,1.0,,1.0,0.0,0,161,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,32.0,0,0,10312,161,,0.0,0.0,1.0,,1.0,0.0,0,161,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,32.1,0,0,10312,161,,0.0,0.0,1.0,,1.0,0.0,0,161,0.0
blocked_time,blocked_date_cv,hourly_mean,official_wbgt_c_mean,M7_like_compact_weather_ridge,ge32,32.0,32.2,0,0,10312,161,,0.0,0.0,1.0,,1.0,0.0,0,161,0.0
