cell_id,in_n24_completed,typology_label,primary_role,secondary_roles,source_feature_completeness,sampling_feature_completeness,centroid_x,centroid_y,svf_or_open_sky,shade_fraction,building_density,building_height_or_canyon_proxy,road_or_hardscape_fraction,tree_or_gvi_fraction,grass_fraction,water_edge_or_water_fraction,overhead_fraction,impervious_or_built_fraction,centroid_x_normalized,centroid_y_normalized,svf_or_open_sky_missing,shade_fraction_missing,building_density_missing,building_height_or_canyon_proxy_missing,road_or_hardscape_fraction_missing,tree_or_gvi_fraction_missing,grass_fraction_missing,water_edge_or_water_fraction_missing,overhead_fraction_missing,impervious_or_built_fraction_missing,centroid_x_normalized_missing,centroid_y_normalized_missing,svf_or_open_sky_q01,shade_fraction_q01,building_density_q01,building_height_or_canyon_proxy_q01,road_or_hardscape_fraction_q01,tree_or_gvi_fraction_q01,grass_fraction_q01,water_edge_or_water_fraction_q01,overhead_fraction_q01,impervious_or_built_fraction_q01,centroid_x_normalized_q01,centroid_y_normalized_q01
TP_0817,False,transport,,,1.0,1.0,29150.0,37050.0,0.3594552993658171,0.4825525351841141,0.1924000000011654,15.0,0.2583418337792738,0.0,0.0,0.0,0.0,0.5396329528456413,0.11538461538461539,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.49489795918367346,0.5244897959183673,0.4561224489795918,0.4051020408163265,0.6530612244897959,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.5306122448979592,0.1556122448979592,0.8392857142857143
TP_0818,False,residential,,,1.0,1.0,29250.0,37050.0,0.3299214443738152,0.4681438482231347,0.2743999999990766,15.0,0.1872139207962549,0.0,0.0,0.0,0.0,0.488960147149042,0.15384615384615385,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.45408163265306123,0.5051020408163265,0.6561224489795918,0.4051020408163265,0.5530612244897959,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.37142857142857144,0.1903061224489796,0.8392857142857143
TP_0819,False,residential,,,1.0,1.0,29350.0,37050.0,0.5570281795136015,0.1371681415929203,0.3171999999959034,15.0,0.280879675829824,0.0,0.0,0.0,0.0,0.6019202155298492,0.19230769230769232,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.789795918367347,0.08775510204081632,0.7520408163265306,0.4051020408163265,0.6908163265306122,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.7091836734693877,0.225,0.8392857142857143
TP_0820,False,residential,,,1.0,1.0,29450.0,37050.0,0.5336959036429638,0.1630700126940728,0.434800000005647,15.0,0.3382883197990688,0.0,0.0,0.0,0.0,0.643150078305479,0.23076923076923078,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.7540816326530613,0.12244897959183673,0.9173469387755102,0.4051020408163265,0.8061224489795918,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.8193877551020409,0.25918367346938775,0.8392857142857143
TP_0821,False,residential,,,1.0,1.0,29550.0,37050.0,0.3459037674291063,0.4811183454615089,0.2944000000008996,15.0,0.191916787254783,0.0,0.0,0.0,0.0108750166509857,0.5320213352406787,0.2692307692307692,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.47959183673469385,0.523469387755102,0.7061224489795919,0.4051020408163265,0.563265306122449,0.4142857142857143,0.475,0.4357142857142857,0.6775510204081633,0.5,0.29336734693877553,0.8392857142857143
TP_0822,False,transport,,,1.0,1.0,29650.0,37050.0,0.7156874987678159,0.1460923623445826,0.159999999998894,20.0,0.2857108595588861,0.0,0.0,0.0,0.3308737764151994,0.60218676630112,0.3076923076923077,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.9224489795918367,0.10306122448979592,0.37857142857142856,0.5392857142857143,0.7122448979591837,0.4142857142857143,0.475,0.4357142857142857,0.9663265306122449,0.7112244897959183,0.3280612244897959,0.8392857142857143
TP_0823,False,commercial,,,1.0,1.0,29750.0,37050.0,0.1455623691115494,0.8186594717409827,0.2152000000025248,20.0,0.244946000709151,0.0,0.1568520182876792,0.0,0.0,0.4277888138516777,0.34615384615384615,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.15816326530612246,0.8969387755102041,0.5295918367346939,0.5392857142857143,0.6387755102040816,0.4142857142857143,0.9744897959183674,0.4357142857142857,0.2943877551020408,0.22551020408163266,0.36275510204081635,0.8392857142857143
TP_0824,False,transport,,,1.0,1.0,29850.0,37050.0,0.0712405992920314,0.8706436420722135,0.1304000000002799,20.0,0.1417191333673753,0.0,0.1126163270114265,0.0,0.0192230316406295,0.4069236197244536,0.38461538461538464,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.08469387755102041,0.9295918367346939,0.3224489795918367,0.5392857142857143,0.4714285714285714,0.4142857142857143,0.9714285714285714,0.4357142857142857,0.7234693877551021,0.19183673469387755,0.3974489795918367,0.8392857142857143
TP_0825,False,commercial,,,1.0,1.0,29950.0,37050.0,0.026542596899324,0.9236535700994204,0.0067999999999484,4.099999904632568,0.1015057265032192,0.0,0.1080025007814942,0.0,0.0299738827677138,0.3135099784516041,0.4230769230769231,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.006122448979591836,0.9653061224489796,0.11632653061224489,0.10051020408163265,0.4020408163265306,0.4142857142857143,0.9693877551020408,0.4357142857142857,0.7704081632653061,0.12551020408163266,0.43214285714285716,0.8392857142857143
TP_0826,False,commercial,,,1.0,1.0,30050.0,37050.0,0.1105606119558215,0.7954104718810601,0.0,0.0,0.3424735234779579,0.0,0.3119305686459315,0.1538642789820923,0.0,0.162512021295334,0.46153846153846156,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.12142857142857143,0.8795918367346939,0.04387755102040816,0.04387755102040816,0.810204081632653,0.4142857142857143,0.9826530612244898,0.9387755102040817,0.2943877551020408,0.09795918367346938,0.46683673469387754,0.8392857142857143
TP_0827,False,residential,,,1.0,1.0,30150.0,37050.0,0.2784977825921605,0.5777395295467586,0.2639999999986794,15.0,0.423970154448581,0.0,0.0,0.0,0.0,0.6889920565870934,0.5,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.35,0.6602040816326531,0.6275510204081632,0.4051020408163265,0.8806122448979592,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.9020408163265307,0.5015306122448979,0.8392857142857143
TP_0829,False,residential,,,1.0,1.0,30350.0,37050.0,0.039804932840554,0.8758928571428571,0.2496000000009126,15.0,0.0,0.0,0.0,0.0096905282900906,0.0,0.4416555232042493,0.5769230769230769,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.04591836734693878,0.936734693877551,0.6010204081632653,0.4051020408163265,0.13418367346938775,0.4142857142857143,0.475,0.8846938775510204,0.2943877551020408,0.2540816326530612,0.5693877551020409,0.8392857142857143
TP_0830,False,water,,,1.0,1.0,30450.0,37050.0,0.6850075026736057,0.253411306042885,0.013999999999826,12.0,0.0,0.0,0.0,0.2954643628509719,0.507129883509045,0.104293320838608,0.6153846153846154,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.9061224489795918,0.23469387755102042,0.12857142857142856,0.24081632653061225,0.13418367346938775,0.4142857142857143,0.475,0.963265306122449,0.9795918367346939,0.0836734693877551,0.6035714285714285,0.8392857142857143
TP_0831,False,transport,,,1.0,1.0,30550.0,37050.0,0.9460515026912104,0.0101167315175097,0.0327999999999576,8.0,0.0,0.0,0.0,0.0161762982065408,1.0,0.479779627241824,0.6538461538461539,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.9979591836734694,0.0020408163265306124,0.15816326530612246,0.12193877551020409,0.13418367346938775,0.4142857142857143,0.475,0.8928571428571429,0.9959183673469387,0.3448979591836735,0.6377551020408163,0.8392857142857143
TP_0832,False,transport,,,1.0,1.0,30650.0,37050.0,0.8435810346101575,0.0869666048237477,0.0752000000008015,8.0,0.1481714103502288,0.0,0.0,0.0,0.5619276476068306,0.5638569041348139,0.6923076923076923,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.9785714285714285,0.053061224489795916,0.22755102040816327,0.12193877551020409,0.48673469387755103,0.4142857142857143,0.475,0.4357142857142857,0.9816326530612245,0.5887755102040816,0.6719387755102041,0.8392857142857143
TP_0833,False,civic_institutional,,,1.0,1.0,30750.0,37050.0,0.3130458404099919,0.6164163090128756,0.2944000000006051,18.0,0.146402979811458,0.0,0.0,0.0,0.0,0.4804996011190431,0.7307692307692307,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.42653061224489797,0.7163265306122449,0.7051020408163265,0.5178571428571429,0.4806122448979592,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.3469387755102041,0.7066326530612245,0.8392857142857143
TP_0834,False,residential,,,1.0,1.0,30850.0,37050.0,0.0957439128136034,0.8395507420778179,0.0636000000004072,12.0,0.1776403400705992,0.0,0.2019083519849216,0.0,0.0,0.3652380466771641,0.7692307692307693,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.10306122448979592,0.9102040816326531,0.20816326530612245,0.24081632653061225,0.539795918367347,0.4142857142857143,0.976530612244898,0.4357142857142857,0.2943877551020408,0.15510204081632653,0.7413265306122448,0.8392857142857143
TP_0835,True,grass_or_park_open,core_continuity,shaded_or_canopy_reference|street_canyon_wall_adjacent|grass_or_open_park|overhead_sensitivity_probe,1.0,1.0,30950.0,37050.0,0.029276065672934,0.9245562130177516,0.0,0.0,0.0207279148825744,0.0,0.9880436056734264,0.0,0.0,0.0,0.8076923076923077,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.022448979591836733,0.9693877551020408,0.04387755102040816,0.04387755102040816,0.32142857142857145,0.4142857142857143,1.0,0.4357142857142857,0.2943877551020408,0.03316326530612245,0.7760204081632653,0.8392857142857143
TP_0836,False,transport,,,1.0,1.0,31050.0,37050.0,0.0278318949455915,0.915781660385977,0.0808000000001308,20.0,0.3148847176756553,0.0,0.3163269313852559,0.0,0.0097892764446664,0.4122889870142543,0.8461538461538461,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.012244897959183673,0.9591836734693877,0.23775510204081632,0.5392857142857143,0.7744897959183673,0.4142857142857143,0.9836734693877551,0.4357142857142857,0.6693877551020408,0.1989795918367347,0.8107142857142857,0.8392857142857143
TP_0837,False,commercial,,,1.0,1.0,31150.0,37050.0,0.4170056980382232,0.4132601473349704,0.6447999999998358,20.0,0.0924621253374471,0.0,0.0,0.0,0.0356254215473453,0.5208094132803774,0.8846153846153846,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.5836734693877551,0.44387755102040816,0.9908163265306122,0.5392857142857143,0.39081632653061227,0.4142857142857143,0.475,0.4357142857142857,0.7979591836734694,0.46122448979591835,0.8454081632653061,0.8392857142857143
TP_0838,False,transport,,,1.0,1.0,31250.0,37050.0,0.471565066916244,0.3949308755760369,0.0483999999999084,20.0,0.4215379879878453,0.0,0.0,0.0,0.0,0.6616961842616697,0.9230769230769231,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.6602040816326531,0.4204081632653061,0.1826530612244898,0.5392857142857143,0.8795918367346939,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.8622448979591837,0.8801020408163265,0.8392857142857143
TP_0839,False,residential,,,1.0,1.0,31350.0,37050.0,0.4909332423090295,0.3271867612293144,0.2355999999989029,15.0,0.1406719371201707,0.0,0.0,0.0,0.0,0.5340688584228743,0.9615384615384616,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.6928571428571428,0.3346938775510204,0.5693877551020409,0.4051020408163265,0.46530612244897956,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.5051020408163265,0.914795918367347,0.8392857142857143
TP_0840,False,residential,,,1.0,1.0,31450.0,37050.0,0.1792037073904665,0.7231509625126646,0.1376000000019272,15.0,0.2007301307570552,0.0,0.0,0.0,0.0,0.5001139994568826,1.0,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.18979591836734694,0.8316326530612245,0.3377551020408163,0.4051020408163265,0.573469387755102,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.4051020408163265,0.9663265306122449,0.8392857142857143
TP_0841,False,residential,,,1.0,1.0,31550.0,37050.0,0.2848409804478555,0.5326790258087969,0.2747999999994501,15.0,0.0176514088299788,0.0,0.0,0.0,0.0,0.4348401284416792,1.0,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,0.36020408163265305,0.5979591836734693,0.6602040816326531,0.4051020408163265,0.3142857142857143,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.2357142857142857,0.9663265306122449,0.8392857142857143
TP_0842,False,transport,,,1.0,1.0,28750.0,37150.0,0.5417967014695944,0.3184833581150634,0.0615999999995103,69.0,0.279006696529487,0.0,0.0,0.0,0.1044918540342127,0.617099882676616,0.0,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.7714285714285715,0.32857142857142857,0.20408163265306123,0.8561224489795919,0.676530612244898,0.4142857142857143,0.475,0.4357142857142857,0.8969387755102041,0.75,0.034183673469387756,0.8683673469387755
TP_0843,False,residential,,,1.0,1.0,28850.0,37150.0,0.2703883108934879,0.6003837432408862,0.0988000000010046,15.0,0.0145187675337709,0.0,0.0,0.0,0.0,0.4523240884958168,0.0,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.336734693877551,0.6908163265306122,0.26632653061224487,0.4051020408163265,0.30918367346938774,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.27448979591836736,0.034183673469387756,0.8683673469387755
TP_0844,False,residential,,,1.0,1.0,28950.0,37150.0,0.3379646974005952,0.5425090373543983,0.2071999999986695,15.0,0.0224964198757605,0.0,0.0,0.0,0.0,0.4550051904568418,0.038461538461538464,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.46224489795918366,0.610204081632653,0.5061224489795918,0.4051020408163265,0.32448979591836735,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.2816326530612245,0.08622448979591837,0.8683673469387755
TP_0845,False,commercial,,,1.0,1.0,29050.0,37150.0,0.6935027661321138,0.1537806011775642,0.2823999999995222,12.0,0.2362392148554521,0.0,0.0,0.0,0.0,0.5625165166786888,0.07692307692307693,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.9112244897959184,0.10918367346938776,0.676530612244898,0.24081632653061225,0.6204081632653061,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.5846938775510204,0.12091836734693878,0.8683673469387755
TP_0846,False,residential,,,1.0,1.0,29150.0,37150.0,0.6147075257103138,0.2047000618429189,0.2292000000021095,15.0,0.4055900941245755,0.0,0.0,0.0,0.0,0.6353989338274053,0.11538461538461539,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.8448979591836735,0.17142857142857143,0.5540816326530612,0.4051020408163265,0.863265306122449,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.7989795918367347,0.1556122448979592,0.8683673469387755
TP_0847,False,residential,,,1.0,1.0,29250.0,37150.0,0.5670660484860057,0.1378459640737028,0.340399999999839,15.0,0.2945109327445604,0.0,0.0,0.0,0.0,0.5932588603750119,0.15384615384615385,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.8030612244897959,0.09081632653061225,0.8040816326530612,0.4051020408163265,0.7397959183673469,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.6755102040816326,0.1903061224489796,0.8683673469387755
TP_0848,False,residential,,,1.0,1.0,29350.0,37150.0,0.594331045887935,0.1027329850859262,0.3267999999966949,15.0,0.2393303009694224,0.0,0.0,0.0,0.0,0.5746431367795161,0.19230769230769232,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.826530612244898,0.06020408163265306,0.7724489795918368,0.4051020408163265,0.6265306122448979,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.6224489795918368,0.225,0.8683673469387755
TP_0849,False,residential,,,1.0,1.0,29450.0,37150.0,0.6291390222222886,0.1013370865587614,0.2696000000021969,15.0,0.3847999187900626,0.0,0.0,0.0,0.0,0.6371691105475561,0.23076923076923078,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.8591836734693877,0.058163265306122446,0.6438775510204081,0.4051020408163265,0.8520408163265306,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.8030612244897959,0.25918367346938775,0.8683673469387755
TP_0850,False,residential,,,1.0,1.0,29550.0,37150.0,0.5949582349380236,0.1888568392287839,0.3287999999995634,15.0,0.2147703732967142,0.0,0.0,0.0,0.0,0.5682534171485896,0.2692307692307692,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.8275510204081633,0.15612244897959185,0.7785714285714286,0.4051020408163265,0.5938775510204082,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.6020408163265306,0.29336734693877553,0.8683673469387755
TP_0851,False,transport,,,1.0,1.0,29650.0,37150.0,0.2311983087287291,0.7050839659535312,0.046800000000137,15.0,0.4199079155693768,0.0,0.0,0.0,0.4113994454436523,0.6176149973113311,0.3076923076923077,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.2714285714285714,0.8183673469387756,0.17857142857142858,0.4051020408163265,0.8755102040816326,0.4142857142857143,0.475,0.4357142857142857,0.976530612244898,0.7510204081632653,0.3280612244897959,0.8683673469387755
TP_0852,False,commercial,,,1.0,1.0,29750.0,37150.0,0.0346146830715239,0.93444300797242,0.0,0.0,0.0518317189602087,0.0,0.7011436519588904,0.0,0.0058467636689407,0.0,0.34615384615384615,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.036734693877551024,0.9775510204081632,0.04387755102040816,0.04387755102040816,0.3520408163265306,0.4142857142857143,0.9959183673469387,0.4357142857142857,0.6387755102040816,0.03316326530612245,0.36275510204081635,0.8683673469387755
TP_0853,False,commercial,,,1.0,1.0,29850.0,37150.0,0.2734237891361117,0.6658918005071851,0.0,0.0,0.191852774658898,0.0,0.3928169287516987,0.0,0.0140189294181117,0.2492546320417642,0.38461538461538464,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.34285714285714286,0.7785714285714286,0.04387755102040816,0.04387755102040816,0.5622448979591836,0.4142857142857143,0.9857142857142858,0.4357142857142857,0.6989795918367347,0.11122448979591837,0.3974489795918367,0.8683673469387755
TP_0854,False,residential,,,1.0,1.0,29950.0,37150.0,0.281439565096214,0.5970544918998527,0.2847999999987826,111.0,0.1454494382858594,0.0,0.0,0.0,0.028666666349344,0.4844487524232779,0.4230769230769231,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.35408163265306125,0.6846938775510204,0.6816326530612244,0.9540816326530612,0.4775510204081633,0.4142857142857143,0.475,0.4357142857142857,0.7693877551020408,0.35714285714285715,0.43214285714285716,0.8683673469387755
TP_0855,False,residential,,,1.0,1.0,30050.0,37150.0,0.2644350074400091,0.6101598173515981,0.3192000000023922,133.0,0.0636566618523133,0.0,0.0,0.3129853991922955,0.0,0.0816768454529824,0.46153846153846156,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.32653061224489793,0.7040816326530612,0.7581632653061224,0.9989795918367347,0.363265306122449,0.4142857142857143,0.475,0.9653061224489796,0.2943877551020408,0.0826530612244898,0.46683673469387754,0.8683673469387755
TP_0856,False,residential,,,1.0,1.0,30150.0,37150.0,0.1447106975599778,0.7593278814209047,0.1871999999995164,133.0,0.2987937276004604,0.0,0.0,0.0,0.0,0.6188742417752411,0.5,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.15714285714285714,0.8571428571428571,0.44081632653061226,0.9989795918367347,0.75,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.7540816326530613,0.5015306122448979,0.8683673469387755
TP_0857,True,hdb_canyon,street_canyon_wall_adjacent,,1.0,1.0,30250.0,37150.0,0.0417661893808643,0.8110648790260441,0.6900000000015564,15.0,0.0,0.0,0.0,0.0,0.0,0.4555169549419862,0.5384615384615384,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.04897959183673469,0.889795918367347,0.9938775510204082,0.4051020408163265,0.13418367346938775,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.2836734693877551,0.5357142857142857,0.8683673469387755
TP_0858,False,water,,,1.0,1.0,30350.0,37150.0,0.3256055864397484,0.5931298139090347,0.0443999999997027,15.0,0.0,0.0,0.0,0.1674909203307317,0.3904994345039393,0.1779086738108634,0.5769230769230769,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.44693877551020406,0.6816326530612244,0.1704081632653061,0.4051020408163265,0.13418367346938775,0.4142857142857143,0.475,0.939795918367347,0.9744897959183674,0.09897959183673469,0.5693877551020409,0.8683673469387755
TP_0859,False,transport,,,1.0,1.0,30450.0,37150.0,0.8941713781364262,0.057779974734992,0.0,0.0,0.0,0.0,0.0,0.0370025237817899,1.0,0.4537468452727625,0.6153846153846154,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.9908163265306122,0.022448979591836733,0.04387755102040816,0.04387755102040816,0.13418367346938775,0.4142857142857143,0.475,0.9071428571428571,0.9959183673469387,0.27755102040816326,0.6035714285714285,0.8683673469387755
TP_0860,False,transport,,,1.0,1.0,30550.0,37150.0,0.8132441806242517,0.0957671957671957,0.2640000000006243,8.0,0.0,0.0,0.0,0.0,1.0,0.4924573036180385,0.6538461538461539,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.9704081632653061,0.05510204081632653,0.6285714285714286,0.12193877551020409,0.13418367346938775,0.4142857142857143,0.475,0.4357142857142857,0.9959183673469387,0.37755102040816324,0.6377551020408163,0.8683673469387755
TP_0861,False,transport,,,1.0,1.0,30650.0,37150.0,0.7225383756791844,0.2115643692407178,0.0003999999999999,4.0,0.4181154681680847,0.0740855789391938,0.0,0.0,0.1048807681993247,0.5831275940865601,0.6923076923076923,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.9285714285714286,0.17857142857142858,0.08979591836734693,0.09795918367346938,0.8744897959183674,0.889795918367347,0.475,0.4357142857142857,0.8979591836734694,0.6387755102040816,0.6719387755102041,0.8683673469387755
TP_0862,False,park_open_space,,,1.0,1.0,30750.0,37150.0,0.0350918623190788,0.9242078135067066,0.0852000000003827,18.0,0.0869337874881251,0.4068078201066378,0.0,0.0,0.0,0.1323510603463344,0.7307692307692307,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.04081632653061224,0.9673469387755103,0.2479591836734694,0.5178571428571429,0.3846938775510204,0.9551020408163265,0.475,0.4357142857142857,0.2943877551020408,0.09285714285714286,0.7066326530612245,0.8683673469387755
TP_0863,False,transport,,,1.0,1.0,30850.0,37150.0,0.0291161280296742,0.942684766214178,0.0,0.0,0.3429149452041224,0.469964664310954,0.1319069622956548,0.0,0.0,0.1058340500881793,0.7692307692307693,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.02040816326530612,0.9846938775510204,0.04387755102040816,0.04387755102040816,0.8112244897959183,0.963265306122449,0.9724489795918367,0.4357142857142857,0.2943877551020408,0.08469387755102041,0.7413265306122448,0.8683673469387755
TP_0864,False,commercial,,,1.0,1.0,30950.0,37150.0,0.0385740420666078,0.9473522167487683,0.2776000000020652,20.0,0.2194095008197202,0.120431187698014,0.2969631404064599,0.0,0.0272660847377652,0.3157487498337528,0.8076923076923077,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.044897959183673466,0.9887755102040816,0.6693877551020408,0.5392857142857143,0.6020408163265306,0.9071428571428571,0.9816326530612245,0.4357142857142857,0.7622448979591837,0.12755102040816327,0.7760204081632653,0.8683673469387755
TP_0865,False,commercial,,,1.0,1.0,31050.0,37150.0,0.4378458128401991,0.3586299529885829,0.465199999998993,20.0,0.0099215581085608,0.0,0.0,0.0,0.0263146753866196,0.4782808251510775,0.8461538461538461,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.6173469387755102,0.376530612244898,0.95,0.5392857142857143,0.3040816326530612,0.4142857142857143,0.475,0.4357142857142857,0.7571428571428571,0.33877551020408164,0.8107142857142857,0.8683673469387755
TP_0866,False,commercial,,,1.0,1.0,31150.0,37150.0,0.1769969413876565,0.711953120555271,0.0563999999997578,20.0,0.024436132691304,0.0,0.0,0.0,2.23395971616522e-05,0.3857780450123914,0.8846153846153846,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.18775510204081633,0.8275510204081633,0.19489795918367347,0.5392857142857143,0.32653061224489793,0.4142857142857143,0.475,0.4357142857142857,0.5897959183673469,0.1704081632653061,0.8454081632653061,0.8683673469387755
TP_0867,False,residential,,,1.0,1.0,31250.0,37150.0,0.3694617273465002,0.5470125057897174,0.1364000000010941,15.0,0.1478648010738849,0.0,0.0,0.0,0.0,0.5199922257279377,0.9230769230769231,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.5081632653061224,0.6142857142857143,0.3336734693877551,0.4051020408163265,0.4846938775510204,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.4561224489795918,0.8801020408163265,0.8683673469387755
TP_0868,False,residential,,,1.0,1.0,31350.0,37150.0,0.2472205573114651,0.6243693987773755,0.0771999999993596,66.0,0.2431941172615586,0.0,0.0,0.0,0.0,0.6215970586307793,0.9615384615384616,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.29897959183673467,0.7295918367346939,0.2316326530612245,0.851530612244898,0.6346938775510204,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.763265306122449,0.914795918367347,0.8683673469387755
TP_0869,False,residential,,,1.0,1.0,31450.0,37150.0,0.3665224853140371,0.4542074363992172,0.1440000000015716,66.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.5040816326530613,0.4887755102040816,0.35,0.851530612244898,0.13418367346938775,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.3989795918367347,0.9663265306122449,0.8683673469387755
TP_0870,False,residential,,,1.0,1.0,31550.0,37150.0,0.2220084529989268,0.6661316211878009,0.1143999999993903,57.0,0.0,0.0,0.0,0.0,0.0,0.4878355280393188,1.0,0.9032258064516129,False,False,False,False,False,False,False,False,False,False,False,False,0.25,0.7795918367346939,0.29285714285714287,0.8122448979591836,0.13418367346938775,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.3704081632653061,0.9663265306122449,0.8683673469387755
TP_0871,False,residential,,,1.0,1.0,28750.0,37250.0,0.4245853154450259,0.3997275527126273,0.0959999999988265,69.0,0.0977034474331935,0.0,0.0,0.0,0.0280230068759198,0.4739773995113771,0.0,0.9354838709677419,False,False,False,False,False,False,False,False,False,False,False,False,0.5959183673469388,0.42857142857142855,0.2602040816326531,0.8561224489795919,0.39591836734693875,0.4142857142857143,0.475,0.4357142857142857,0.7663265306122449,0.3224489795918367,0.034183673469387756,0.8979591836734694
TP_0872,False,transport,,,1.0,1.0,28850.0,37250.0,0.4767785980496572,0.4056056303247314,0.1144000000015586,15.0,0.4206091412565312,0.0,0.0,0.0,0.0,0.6453119835294062,0.0,0.9354838709677419,False,False,False,False,False,False,False,False,False,False,False,False,0.6663265306122449,0.4346938775510204,0.2938775510204082,0.4051020408163265,0.8775510204081632,0.4142857142857143,0.475,0.4357142857142857,0.2943877551020408,0.8244897959183674,0.034183673469387756,0.8979591836734694
